ind_age_mar_stat_id	pid	agemaritalstatus
34994	39748	childrenminor
34995	39749	childrenminor
34996	39750	childrenminor
34997	39751	childrenminor
34998	39752	childrenminor
34999	39753	childrenminor
35000	39754	childrenminor
35001	39755	childrenminor
35002	39756	childrenminor
35003	39757	childrenminor
35004	39758	childrenminor
35005	39759	childrenminor
35006	39760	childrenminor
35007	39761	childrenminor
35008	39762	childrenminor
35009	39763	childrenminor
35010	39764	childrenminor
35011	39765	childrenminor
35012	39766	childrenminor
35013	39767	childrenminor
35014	39768	childrenminor
35015	39769	childrenminor
35016	39770	childrenminor
35017	39771	childrenminor
35018	39772	childrenminor
35019	39773	childrenminor
35020	39774	childrenminor
35021	39775	childrenminor
35022	39776	childrenminor
35023	39777	childrenminor
35024	39778	childrenminor
35025	39779	childrenminor
35026	39780	childrenminor
35027	39781	childrenminor
35028	39782	childrenminor
35029	39783	childrenminor
35030	39784	childrenminor
35031	39785	childrenminor
35032	39786	childrenminor
35033	39787	childrenminor
35034	39788	childrenminor
35035	39789	childrenminor
35036	39790	childrenminor
35037	39791	childrenminor
35038	39792	childrenminor
35039	39793	childrenminor
35040	39794	childrenminor
35041	39795	childrenminor
35042	39796	childrenminor
35043	39797	childrenminor
35044	39798	childrenminor
35045	39799	childrenminor
35046	39800	childrenminor
35047	39801	childrenminor
35048	39802	childrenminor
35049	39803	childrenminor
35050	39804	childrenminor
35051	39805	childrenminor
35052	39806	childrenminor
35053	39807	childrenminor
35054	39808	childrenminor
35055	39809	childrenminor
35056	39810	childrenminor
35057	39811	childrenminor
35058	39812	childrenminor
35059	39813	childrenminor
35060	39814	childrenminor
35061	39815	childrenminor
35062	39816	childrenminor
35063	39817	childrenminor
35064	39818	childrenminor
35065	39819	childrenminor
35066	39820	childrenminor
35067	39821	childrenminor
35068	39822	childrenminor
35069	39823	childrenminor
35070	39824	childrenminor
35071	39825	childrenminor
35072	39826	childrenminor
35073	39827	childrenminor
35074	39828	childrenminor
35075	39829	childrenminor
35076	39830	childrenminor
35077	39831	childrenminor
35078	39832	childrenminor
35079	39833	childrenminor
35080	39834	childrenminor
35081	39835	childrenminor
35082	39836	childrenminor
35083	39837	childrenminor
35084	39838	childrenminor
35085	39839	childrenminor
35086	39840	childrenminor
35087	39841	childrenminor
35088	39842	childrenminor
35089	39843	childrenminor
35090	39844	childrenminor
35091	39845	childrenminor
35092	39846	childrenminor
35093	39847	childrenminor
35094	39848	childrenminor
35095	39849	childrenminor
35096	39850	childrenminor
35097	39851	childrenminor
35098	39852	childrenminor
35099	39853	childrenminor
35100	39854	childrenminor
35101	39855	childrenminor
35102	39856	childrenminor
35103	39857	childrenminor
35104	39858	childrenminor
35105	39859	childrenminor
35106	39860	childrenminor
35107	39861	childrenminor
35108	39862	childrenminor
35109	39863	childrenminor
35110	39864	childrenminor
35111	39865	childrenminor
35112	39866	childrenminor
35113	39867	childrenminor
35114	39868	childrenminor
35115	39869	childrenminor
35116	39870	childrenminor
35117	39871	childrenminor
35118	39872	childrenminor
35119	39873	childrenminor
35120	39874	childrenminor
35121	39875	childrenminor
35122	39876	childrenminor
35123	39877	childrenminor
35124	39878	childrenminor
35125	39879	childrenminor
35126	39880	childrenminor
35127	39881	childrenminor
35128	39882	childrenminor
35129	39883	childrenminor
35130	39884	childrenminor
35131	39885	childrenminor
35132	39886	childrenminor
35133	39887	childrenminor
35134	39888	childrenminor
35135	39889	childrenminor
35136	39890	childrenminor
35137	39891	childrenminor
35138	39892	childrenminor
35139	39893	childrenminor
35140	39894	childrenminor
35141	39895	childrenminor
35142	39896	childrenminor
35143	39897	childrenminor
35144	39898	childrenminor
35145	39899	childrenminor
35146	39900	childrenminor
35147	39901	childrenminor
35148	39902	childrenminor
35149	39903	childrenminor
35150	39904	childrenminor
35151	39905	childrenminor
35152	39906	childrenminor
35153	39907	childrenminor
35154	39908	childrenminor
35155	39909	childrenminor
35156	39910	childrenminor
35157	39911	childrenminor
35158	39912	childrenminor
35159	39913	childrenminor
35160	39914	childrenminor
35161	39915	childrenminor
35162	39916	childrenminor
35163	39917	childrenminor
35164	39918	childrenminor
35165	39919	childrenminor
35166	39920	childrenminor
35167	39921	childrenminor
35168	39922	childrenminor
35169	39923	childrenminor
35170	39924	childrenminor
35171	39925	childrenminor
35172	39926	childrenminor
35173	39927	childrenminor
35174	39928	childrenminor
35175	39929	childrenminor
35176	39930	childrenminor
35177	39931	childrenminor
35178	39932	childrenminor
35179	39933	childrenminor
35180	39934	childrenminor
35181	39935	childrenminor
35182	39936	childrenminor
35183	39937	childrenminor
35184	39938	childrenminor
35185	39939	childrenminor
35186	39940	childrenminor
35187	39941	childrenminor
35188	39942	childrenminor
35189	39943	childrenminor
35190	39944	childrenminor
35191	39945	childrenminor
35192	39946	childrenminor
35193	39947	childrenminor
35194	39948	childrenminor
35195	39949	childrenminor
35196	39950	childrenminor
35197	39951	childrenminor
35198	39952	childrenminor
35199	39953	childrenminor
35200	39954	childrenminor
35201	39955	childrenminor
35202	39956	childrenminor
35203	39957	childrenminor
35204	39958	childrenminor
35205	39959	childrenminor
35206	39960	childrenminor
35207	39961	childrenminor
35208	39962	childrenminor
35209	39963	childrenminor
35210	39964	childrenminor
35211	39965	childrenminor
35212	39966	childrenminor
35213	39967	childrenminor
35214	39968	childrenminor
35215	39969	childrenminor
35216	39970	childrenminor
35217	39971	childrenminor
35218	39972	childrenminor
35219	39973	childrenminor
35220	39974	childrenminor
35221	39975	childrenminor
35222	39976	childrenminor
35223	40505	childrenminor
35224	40506	childrenminor
35225	40507	childrenminor
35226	40508	childrenminor
35227	40509	childrenminor
35228	40510	childrenminor
35229	40511	childrenminor
35230	40512	childrenminor
35231	40513	childrenminor
35232	40514	childrenminor
35233	40515	childrenminor
35234	40516	childrenminor
35235	40517	childrenminor
35236	40518	childrenminor
35237	40519	childrenminor
35238	40520	childrenminor
35239	40521	childrenminor
35240	40522	childrenminor
35241	40523	childrenminor
35242	40524	childrenminor
35243	40525	childrenminor
35244	40526	childrenminor
35245	40527	childrenminor
35246	40528	childrenminor
35247	40529	childrenminor
35248	40530	childrenminor
35249	40531	childrenminor
35250	40532	childrenminor
35251	40533	childrenminor
35252	40534	childrenminor
35253	40535	childrenminor
35254	40536	childrenminor
35255	40537	childrenminor
35256	40538	childrenminor
35257	40539	childrenminor
35258	40540	childrenminor
35259	40541	childrenminor
35260	40542	childrenminor
35261	40543	childrenminor
35262	40544	childrenminor
35263	40545	childrenminor
35264	40546	childrenminor
35265	40547	childrenminor
35266	40548	childrenminor
35267	40549	childrenminor
35268	40550	childrenminor
35269	40551	childrenminor
35270	40552	childrenminor
35271	40553	childrenminor
35272	40554	childrenminor
35273	40555	childrenminor
35274	40556	childrenminor
35275	40557	childrenminor
35276	40558	childrenminor
35277	40559	childrenminor
35278	40560	childrenminor
35279	40561	childrenminor
35280	40562	childrenminor
35281	40563	childrenminor
35282	40564	childrenminor
35283	40565	childrenminor
35284	40566	childrenminor
35285	40567	childrenminor
35286	40568	childrenminor
35287	40569	childrenminor
35288	40570	childrenminor
35289	40571	childrenminor
35290	40572	childrenminor
35291	40573	childrenminor
35292	40574	childrenminor
35293	40575	childrenminor
35294	40576	childrenminor
35295	40577	childrenminor
35296	40578	childrenminor
35297	40579	childrenminor
35298	40580	childrenminor
35299	40581	childrenminor
35300	40582	childrenminor
35301	40583	childrenminor
35302	40584	childrenminor
35303	40585	childrenminor
35304	40586	childrenminor
35305	40587	childrenminor
35306	40588	childrenminor
35307	40589	childrenminor
35308	40590	childrenminor
35309	40591	childrenminor
35310	40592	childrenminor
35311	40593	childrenminor
35312	40594	childrenminor
35313	40595	childrenminor
35314	40596	childrenminor
35315	40597	childrenminor
35316	40598	childrenminor
35317	40599	childrenminor
35318	40600	childrenminor
35319	40601	childrenminor
35320	40602	childrenminor
35321	40603	childrenminor
35322	40604	childrenminor
35323	40605	childrenminor
35324	40606	childrenminor
35325	40607	childrenminor
35326	40608	childrenminor
35327	40609	childrenminor
35328	40610	childrenminor
35329	40611	childrenminor
35330	40612	childrenminor
35331	40613	childrenminor
35332	40614	childrenminor
35333	40615	childrenminor
35334	40616	childrenminor
35335	40617	childrenminor
35336	40618	childrenminor
35337	40619	childrenminor
35338	40620	childrenminor
35339	40621	childrenminor
35340	40622	childrenminor
35341	40623	childrenminor
35342	40624	childrenminor
35343	40625	childrenminor
35344	40626	childrenminor
35345	40627	childrenminor
35346	40628	childrenminor
35347	40629	childrenminor
35348	40630	childrenminor
35349	40631	childrenminor
35350	40632	childrenminor
35351	40633	childrenminor
35352	40634	childrenminor
35353	40635	childrenminor
35354	40636	childrenminor
35355	40637	childrenminor
35356	40638	childrenminor
35357	40639	childrenminor
35358	40640	childrenminor
35359	40641	childrenminor
35360	40642	childrenminor
35361	40643	childrenminor
35362	40644	childrenminor
35363	40645	childrenminor
35364	40646	childrenminor
35365	40647	childrenminor
35366	40648	childrenminor
35367	40649	childrenminor
35368	40650	childrenminor
35369	40651	childrenminor
35370	40652	childrenminor
35371	40653	childrenminor
35372	40654	childrenminor
35373	40655	childrenminor
35374	40656	childrenminor
35375	40657	childrenminor
35376	40658	childrenminor
35377	40659	childrenminor
35378	40660	childrenminor
35379	40661	childrenminor
35380	40662	childrenminor
35381	40663	childrenminor
35382	40664	childrenminor
35383	40665	childrenminor
35384	40666	childrenminor
35385	40667	childrenminor
35386	40668	childrenminor
35387	40669	childrenminor
35388	40670	childrenminor
35389	40671	childrenminor
35390	40672	childrenminor
35391	40673	childrenminor
35392	40674	childrenminor
35393	40675	childrenminor
35394	40676	childrenminor
35395	40677	childrenminor
35396	40678	childrenminor
35397	40679	childrenminor
35398	40680	childrenminor
35399	40681	childrenminor
35400	40682	childrenminor
35401	40683	childrenminor
35402	40684	childrenminor
35403	40685	childrenminor
35404	40686	childrenminor
35405	40687	childrenminor
35406	40688	childrenminor
35407	40689	childrenminor
35408	40690	childrenminor
35409	40691	childrenminor
35410	40692	childrenminor
35411	40693	childrenminor
35412	40694	childrenminor
35413	40695	childrenminor
35414	40696	childrenminor
35415	40697	childrenminor
35416	40698	childrenminor
35417	40699	childrenminor
35418	40700	childrenminor
35419	40701	childrenminor
35420	40702	childrenminor
35421	40703	childrenminor
35422	40704	childrenminor
35423	40705	childrenminor
35424	40706	childrenminor
35425	40707	childrenminor
35426	40708	childrenminor
35427	40709	childrenminor
35428	40710	childrenminor
35429	40711	childrenminor
35430	40712	childrenminor
35431	40713	childrenminor
35432	40714	childrenminor
35433	40715	childrenminor
35434	40716	childrenminor
35435	40717	childrenminor
35436	40718	childrenminor
35437	40719	childrenminor
35438	40720	childrenminor
35439	40721	childrenminor
35440	40722	childrenminor
35441	40723	childrenminor
35442	40724	childrenminor
35443	40725	childrenminor
35444	40726	childrenminor
35445	40727	childrenminor
35446	40728	childrenminor
35447	40729	childrenminor
35448	40730	childrenminor
35449	40731	childrenminor
35450	40732	childrenminor
35451	40733	childrenminor
35452	40734	childrenminor
35453	40735	childrenminor
35454	40736	childrenminor
35455	40737	childrenminor
35456	40738	childrenminor
35457	40739	childrenminor
35458	40740	childrenminor
35459	40741	childrenminor
35460	40742	childrenminor
35461	40743	childrenminor
35462	40744	childrenminor
35463	40745	childrenminor
35464	40746	childrenminor
35465	40747	childrenminor
35466	40748	childrenminor
35467	40749	childrenminor
35468	40750	childrenminor
35469	40751	childrenminor
35470	40752	childrenminor
35471	40753	childrenminor
35472	40754	childrenminor
35473	40755	childrenminor
35474	40756	childrenminor
35475	40757	childrenminor
35476	40758	childrenminor
35477	40759	childrenminor
35478	40760	childrenminor
35479	40761	childrenminor
35480	40762	childrenminor
35481	40763	childrenminor
35482	40764	childrenminor
35483	40765	childrenminor
35484	40766	childrenminor
35485	40767	childrenminor
35486	40768	childrenminor
35487	40769	childrenminor
35488	40770	childrenminor
35489	40771	childrenminor
35490	40772	childrenminor
35491	40773	childrenminor
35492	40774	childrenminor
35493	40775	childrenminor
35494	40776	childrenminor
35495	40777	childrenminor
35496	40778	childrenminor
35497	40779	childrenminor
35498	40780	childrenminor
35499	40781	childrenminor
35500	40782	childrenminor
35501	40783	childrenminor
35502	40784	childrenminor
35503	40785	childrenminor
35504	40786	childrenminor
35505	40787	childrenminor
35506	40788	childrenminor
35507	40789	childrenminor
35508	40790	childrenminor
35509	40791	childrenminor
35510	40792	childrenminor
35511	40793	childrenminor
35512	40794	childrenminor
35513	40795	childrenminor
35514	40796	childrenminor
35515	40797	childrenminor
35516	40798	childrenminor
35517	40799	childrenminor
35518	40800	childrenminor
35519	40801	childrenminor
35520	40802	childrenminor
35521	40803	childrenminor
35522	40804	childrenminor
35523	40805	childrenminor
35524	40806	childrenminor
35525	40807	childrenminor
35526	40808	childrenminor
35527	40809	childrenminor
35528	40810	childrenminor
35529	40811	childrenminor
35530	40812	childrenminor
35531	40813	childrenminor
35532	40814	childrenminor
35533	40815	childrenminor
35534	40816	childrenminor
35535	40817	childrenminor
35536	40818	childrenminor
35537	40819	childrenminor
35538	40820	childrenminor
35539	40821	childrenminor
35540	40822	childrenminor
35541	40823	childrenminor
35542	40824	childrenminor
35543	40825	childrenminor
35544	40826	childrenminor
35545	40827	childrenminor
35546	40828	childrenminor
35547	40829	childrenminor
35548	40830	childrenminor
35549	40831	childrenminor
35550	40832	childrenminor
35551	40833	childrenminor
35552	40834	childrenminor
35553	40835	childrenminor
35554	40836	childrenminor
35555	40837	childrenminor
35556	40838	childrenminor
35557	40839	childrenminor
35558	40840	childrenminor
35559	40841	childrenminor
35560	40842	childrenminor
