trw_id	struct_idx	sub_idx	county	phillimore	ten_in_chief	lord_86	demesne_86	holding	units	value_86	v_86_code	waste_86
400320	11565	1	STS	"1,33"	King William	King William	Y	1	geld	0	-	Y
400350	11566	1	STS	"1,34"	King William	King William	Y	0.33	geld	0	-	Y
400380	11567	1	STS	"1,35"	King William	King William	Y	1	geld	0	-	Y
400410	11568	1	STS	"1,36"	King William	King William	Y	0.12	geld	0	-	Y
400440	11569	1	STS	"1,37"	King William	King William	Y	2	ploughlands	0	-	Y
400470	11570	1	STS	"1,38"	King William	King William	Y	0.25	geld	0	-	Y
400500	11571	1	STS	"1,39"	King William	King William	Y	0.5	geld	0	-	Y
400530	11572	1	STS	"1,40"	King William	King William	Y	0.25	geld	0	-	Y
400560	11573	1	STS	"1,41"	King William	King William	Y	0.25	geld	0	-	Y
400590	11574	1	STS	"1,42"	King William	King William	Y	0.25	geld	0	-	Y
400620	11575	1	STS	"1,43"	King William	King William	Y	0.25	geld	0	-	Y
400650	11576	1	STS	"1,44"	King William	King William	Y	0.12	geld	0	-	Y
400680	11577	1	STS	"1,45"	King William	King William	Y	0.25	geld	0	-	Y
400710	11578	1	STS	"1,46"	King William	King William	Y	0.12	geld	0	-	Y
400740	11579	1	STS	"1,47"	King William	King William	Y	1.25	ploughlands	0	-	Y
400770	11580	1	STS	"1,48"	King William	King William	Y	2	ploughlands	0	-	Y
400800	11581	1	STS	"1,49"	King William	King William	Y	1	ploughlands	0	-	Y
400830	11582	1	STS	"1,50"	King William	King William	Y	1	ploughlands	0	-	Y
400860	11583	1	STS	"1,51"	King William	King William	Y	2	ploughlands	0	-	Y
400890	11584	1	STS	"1,52"	King William	King William	Y	1	ploughlands	0	-	Y
400920	11585	1	STS	"1,53"	King William	King William	Y	1	ploughlands	0	-	Y
400950	11586	1	STS	"1,54"	King William	King William	Y	2	ploughlands	0	-	Y
400980	11587	1	STS	"1,55"	King William	King William	Y	2	ploughlands	0	-	Y
401010	11588	1	STS	"1,56"	King William	King William	Y	1	ploughlands	0	-	Y
401040	11589	1	STS	"1,57"	King William	King William	Y	1	ploughlands	0	-	Y
401070	11590	1	STS	"1,58"	King William	King William	Y	2	ploughlands	0	-	Y
401100	11591	1	STS	"1,59"	King William	King William	Y	1	ploughlands	0	-	Y
401130	11592	1	STS	"1,60"	King William	King William	Y	1	ploughlands	0	-	Y
401160	11593	1	STS	"1,61"	King William	King William	Y	1	ploughlands	0	-	Y
401190	11594	1	STS	"1,62"	King William	King William	Y	1	ploughlands	0	-	Y
401220	11595	1	STS	"1,63"	King William	King William	Y	1	ploughlands	0	-	Y
401250	11596	1	STS	"1,64"	King William	King William	Y	2	ploughlands	0	-	Y
401310	11598	1	STS	"2,1"	Bishop of Chester	Bishop of Chester	Y	5	geld	5	-	N
401340	11599	1	STS	"2,2"	Bishop of Chester	Bishop of Chester	Y	5	geld	0.75	-	N
401370	11600	1	STS	"2,3"	Bishop of Chester	Robert (of Stafford)	N	4	ploughlands	1	-	N
401400	11601	1	STS	"2,4"	Bishop of Chester	Bishop of Chester	Y	0	-	0	-	Y
401430	11602	1	STS	"2,5"	Bishop of Chester	Bishop of Chester	Y	0.5	geld	2	-	N
401460	11603	1	STS	"2,6"	Bishop of Chester	Nigel (of Stafford)	N	2	ploughs	0.53	-	N
401490	11604	1	STS	"2,7"	Bishop of Chester	Nigel (of Stafford)	N	0.5	geld	0.16	-	N
401520	11605	1	STS	"2,8"	Bishop of Chester	Alfhelm	N	5	ploughlands	0.66	-	N
401550	11606	1	STS	"2,9"	Bishop of Chester	Bishop of Chester	Y	0	-		-	N
401580	11607	1	STS	"2,10"	Bishop of Chester	Bishop of Chester	Y	7	geld	4	-	N
401640	11608	1	STS	"2,11"	Bishop of Chester	Leofnoth	N	17	ploughlands	0.5	-	N
401940	11609	1	STS	"2,12"	Bishop of Chester	Bishop of Chester	Y	0.5	ploughlands	0	-	Y
401970	11610	1	STS	"2,13"	Bishop of Chester	Bishop of Chester	Y	2	ploughlands	0.5	-	N
402000	11611	1	STS	"2,14"	Bishop of Chester	Bishop of Chester	Y	3	ploughlands	1	-	N
402030	11612	1	STS	"2,15"	Bishop of Chester	Bishop of Chester	Y	0.25	geld	0.6	-	N
402120	11613	1	STS	"2,16"	Bishop of Chester	Bishop of Chester	Y	25.75	geld	15	-	N
402210	11614	1	STS	"2,17"	Bishop of Chester	Nigel (of Stafford)	N	2	ploughlands	0.5	-	N
402240	11615	1	STS	"2,18"	Bishop of Chester	Nigel (of Stafford)	N	2	ploughlands	0.25	-	N
402270	11616	1	STS	"2,19"	Bishop of Chester	Nigel (of Stafford)	N	0.5	ploughs	0.12	-	N
402300	11617	4	STS	"2,20"	Bishop of Chester	Fargrim	N	1	ploughlands;equal	0.25	equal	N
402330	11617	2	STS	"2,20"	Bishop of Chester	4 Frenchmen	N	11.5	ploughlands;equal	1.55	equal	N
402360	11617	1	STS	"2,20"	Bishop of Chester	4 thanes	N	11.5	ploughlands;equal	1.55	equal	N
402390	11617	3	STS	"2,20"	Bishop of Chester	Frani	N	1	ploughlands;equal	0.25	equal	N
402400	11618	2	STS	"2,21"	Bishop of Chester	1 thane	N	4.12	ploughlands;equal		-	N
402410	11618	1	STS	"2,21"	Bishop of Chester	2 Frenchmen	N	4.12	ploughlands;equal		-	N
402426	11619	5	STS	"2,22"	Bishop of Chester	Ulfkil	N	4	ploughlands		-	N
402432	11619	7	STS	"2,22"	Bishop of Chester	Nigel (of Stafford)	N	4	ploughlands		-	N
402438	11619	4	STS	"2,22"	Bishop of Chester	Robert	N	5	ploughlands		-	N
402444	11619	3	STS	"2,22"	Bishop of Chester	Oswald <of Hints>	N	7	ploughlands		-	N
402450	11619	9	STS	"2,22"	Bishop of Chester	Raven <of Yoxall>	N	2	ploughlands;equal		-	N
402456	11619	8	STS	"2,22"	Bishop of Chester	Alwin	N	4	ploughlands;equal		-	N
402459	11619	10	STS	"2,22"	Bishop of Chester	Alric	N	1	ploughlands		-	N
402462	11619	6	STS	"2,22"	Bishop of Chester	Ralph	N	4	ploughlands		-	N
402465	11619	2	STS	"2,22"	Bishop of Chester	Ranulf	N	7	ploughlands		-	N
402471	11619	11	STS	"2,22"	Bishop of Chester	(another) Robert	N	1	ploughlands		-	N
402474	11619	1	STS	"2,22"	Bishop of Chester	William	N	7	ploughlands		-	N
402510	11621	1	STS	"3,1"	Abbey of Westminster	Abbey of Westminster	Y	3	geld	2	-	N
402570	11623	1	STS	"4,1"	Abbey of Burton	Abbey of Burton	Y	1.5	geld	3.5	-	N
402600	11624	1	STS	"4,2"	Abbey of Burton	Abbey of Burton	Y	1.5	geld	2	-	N
402630	11625	1	STS	"4,3"	Abbey of Burton	Abbey of Burton	Y	1.5	geld	2.5	-	N
402660	11626	1	STS	"4,4"	Abbey of Burton	Abbey of Burton	Y	1.5	geld	2	-	N
402690	11627	1	STS	"4,5"	Abbey of Burton	Abbey of Burton	Y	0.5	geld	1	-	N
402720	11628	1	STS	"4,6"	Abbey of Burton	2 men	N	0.75	geld	1.36	-	N
402750	11629	1	STS	"4,7"	Abbey of Burton	Abbey of Burton	Y	0.75	geld	2	-	N
402780	11630	1	STS	"4,8"	Abbey of Burton	Edwulf <of Thurvaston>	N	0.75	geld	1	-	N
402810	11631	1	STS	"4,9"	Abbey of Burton	Nawen	N	1	geld	0.2	-	N
402840	11632	1	STS	"4,10"	Abbey of Burton	Abbey of Burton	Y	0.5	geld	0.36	-	N
402900	11634	1	STS	"5,1"	Abbey of Rheims	Nawen	N	0.5	geld	0.65	-	N
402930	11635	1	STS	"5,2"	Abbey of Rheims	Godric	N	0.25	geld	0.25	-	N
402990	11637	1	STS	"6,1"	Canons of Stafford	Canons of Stafford	Y	3	geld	3	-	N
403050	11639	1	STS	"7,1"	Samson (the chaplain)	Canons of Wolverhampton	N	1	geld		-	N
403080	11640	2	STS	"7,2"	Canons of Wolverhampton	Osbern son of Richard	N	0.5	geld		not separately valued	N
403110	11640	1	STS	"7,2"	Canons of Wolverhampton	Canons of Wolverhampton	Y	2	geld	0.5	-	N
403140	11641	1	STS	"7,3"	Canons of Wolverhampton	Canons of Wolverhampton	Y	0.25	geld	0.05	-	N
403170	11642	1	STS	"7,4"	Canons of Wolverhampton	Canons of Wolverhampton	Y	0.25	geld	0.05	-	N
403200	11643	2	STS	"7,5"	Canons of Tettenhall	Canons of Tettenhall	Y	1	geld		-	N
403215	11643	1	STS	"7,5"	Canons of Tettenhall	Canons of Wolverhampton	N	1	geld		-	N
403230	11644	1	STS	"7,6"	Canons of Wolverhampton	Canons of Wolverhampton	Y	5	geld	0	-	Y
403260	11645	1	STS	"7,7"	Canons of Wolverhampton	Canons of Wolverhampton	Y	5	geld		-	N
403290	11646	1	STS	"7,8"	Canons of Wolverhampton	Canons of Wolverhampton	Y	2	geld		-	N
403320	11647	1	STS	"7,9"	Canons of Wolverhampton	Canons of Wolverhampton	Y	0.5	geld	0	-	Y
403350	11648	1	STS	"7,10"	Canons of Wolverhampton	Canons of Wolverhampton	Y	0.75	geld		-	N
403380	11649	1	STS	"7,11"	Canons of Wolverhampton	Canons of Wolverhampton	Y	1	geld	0	-	Y
403410	11650	1	STS	"7,12"	Canons of Wolverhampton	Canons of Wolverhampton	Y		no units	6	-	N
403440	11651	2	STS	"7,13"	Samson (the chaplain)	Alric the priest	N	1.5	equal	0.25	equal	N
403470	11651	1	STS	"7,13"	Samson (the chaplain)	Edwin the priest	N	1.5	equal	0.25	equal	N
403500	11652	1	STS	"7,14"	Canons of Wolverhampton	Canons of Wolverhampton	Y	1	geld	0.5	-	N
403530	11653	1	STS	"7,15"	Canons of Wolverhampton	Canons of Wolverhampton	Y	2	geld	0.5	-	N
403560	11654	1	STS	"7,16"	Canons of Wolverhampton	Canons of Wolverhampton	Y	1	geld	0	-	Y
403590	11655	1	STS	"7,17"	church of Penkridge	church of Penkridge	Y	1	geld	0.5	-	N
403620	11656	1	STS	"7,18"	church of Penkridge	church of Penkridge	Y	2.75	geld	0.75	-	N
403680	11658	1	STS	"8,1"	Earl Roger (of Shrewsbury)	Earl Roger (of Shrewsbury)	Y	20	geld	10	-	N
403710	11659	1	STS	"8,2"	Earl Roger (of Shrewsbury)	Earl Roger (of Shrewsbury)	Y	2	geld	4	-	N
403740	11660	1	STS	"8,3"	Earl Roger (of Shrewsbury)	Earl Roger (of Shrewsbury)	Y	1	geld	5	-	N
403770	11661	1	STS	"8,4"	Earl Roger (of Shrewsbury)	Reginald (the sheriff)	N	2	geld	2	-	N
403830	11662	1	STS	"8,5"	Earl Roger (of Shrewsbury)	Reginald (the sheriff)	N	2	geld	8	-	N
403845	11662	2	STS	"8,5"	Earl Roger (of Shrewsbury)	Abbey of Saint-Evroult	N	1	ploughs		not separately valued	N
403860	11663	1	STS	"8,6"	Earl Roger (of Shrewsbury)	Reginald (the sheriff)	N	1	geld	0.5	-	N
403890	11664	1	STS	"8,7"	Earl Roger (of Shrewsbury)	Benedict <of Dawley>	N	2	geld		-	N
403920	11665	1	STS	"8,8"	Earl Roger (of Shrewsbury)	Abbey of Saint-Evroult	N	2	geld	4	-	N
403950	11666	2	STS	"8,9"	Earl Roger (of Shrewsbury)	Abbey of Saint-Evroult	N	1	geld	5	-	N
403965	11666	1	STS	"8,9"	Earl Roger (of Shrewsbury)	Walter	N	1	ploughs		not separately valued	N
403980	11667	1	STS	"8,10"	Earl Roger (of Shrewsbury)	Reger	N	2.5	geld	3	-	N
404010	11668	1	STS	"8,11"	Earl Roger (of Shrewsbury)	Roger (of Lacy)	N	2	geld	0.5	-	N
404040	11669	1	STS	"8,12"	Earl Roger (of Shrewsbury)	Robert (of Baskerville)	N	1	geld	1.5	-	N
404070	11670	1	STS	"8,13"	Earl Roger (of Shrewsbury)	Wulfric	N	0.5	equal	0.75	equal	N
404100	11670	2	STS	"8,13"	Earl Roger (of Shrewsbury)	Gosbert	N	0.5	equal	0.75	equal	N
404130	11671	1	STS	"8,14"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	2	geld	1	-	N
404160	11672	1	STS	"8,15"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	1	geld	2	-	N
404190	11673	1	STS	"8,16"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	0.5	geld		-	N
404220	11674	2	STS	"8,17"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	0.56	proportional	1	-	N
404250	11674	1	STS	"8,17"	Earl Roger (of Shrewsbury)	5 Englishmen	N	0.93	proportional		not separately valued	N
404280	11675	1	STS	"8,18"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	0.25	geld	1	-	Y
404310	11676	1	STS	"8,19"	Earl Roger (of Shrewsbury)	William Pandolf	N	1	geld	1	-	N
404340	11677	1	STS	"8,20"	Earl Roger (of Shrewsbury)	William (Pandolf)	N	1	geld	1	-	N
404370	11678	1	STS	"8,21"	Earl Roger (of Shrewsbury)	William (Pandolf)	N	0.5	geld	0.5	-	N
404400	11679	1	STS	"8,22"	Earl Roger (of Shrewsbury)	William (Pandolf)	N	3	geld	1.5	-	N
404430	11680	1	STS	"8,23"	Earl Roger (of Shrewsbury)	Henry of Ferrers	N	0.12	geld	0.5	-	N
404460	11681	1	STS	"8,24"	Earl Roger (of Shrewsbury)	Helgot <of Holdgate>	N	0.5	geld	1.5	-	N
404490	11682	1	STS	"8,25"	Earl Roger (of Shrewsbury)	Geoffrey (the sheriff)	N	2	geld	0.75	-	N
404520	11683	1	STS	"8,26"	Earl Roger (of Shrewsbury)	Walter	N	0.25	geld	0.25	-	N
404550	11684	1	STS	"8,27"	Earl Roger (of Shrewsbury)	Roger (of Lacy)	N	1	geld	1	-	N
404580	11685	1	STS	"8,28"	Earl Roger (of Shrewsbury)	William (Malbank)	N	0.75	geld		-	N
404610	11686	1	STS	"8,29"	Earl Roger (of Shrewsbury)	William (Malbank)	N	1	ploughs	2	-	N
404640	11687	1	STS	"8,30"	Earl Roger (of Shrewsbury)	William (Malbank)	N	0.5	geld		-	N
404670	11688	1	STS	"8,31"	Earl Roger (of Shrewsbury)	William (Malbank)	N	0.5	geld	0.75	-	N
404700	11689	1	STS	"8,32"	Earl Roger (of Shrewsbury)	Robert d'Oilly	N	3	geld	5	-	N
404760	11691	1	STS	"9,1"	Hugh of Montgomery	Hugh of Montgomery	Y	30	geld	18	-	P
404820	11693	1	STS	"10,1"	Henry of Ferrers	Henry of Ferrers	Y	0	-	4.5	-	N
404850	11694	1	STS	"10,2"	Henry of Ferrers	Henry of Ferrers	Y	0.5	geld	1.2	-	N
404880	11695	1	STS	"10,3"	Henry of Ferrers	Henry of Ferrers	Y	2.5	geld	10	-	N
404910	11696	1	STS	"10,4"	Henry of Ferrers	Henry of Ferrers	Y	2.25	geld	5	-	N
404940	11697	1	STS	"10,5"	Henry of Ferrers	Henry of Ferrers	Y	0.5	geld	0.75	-	N
404970	11698	1	STS	"10,6"	Henry of Ferrers	Hubert (of Courson)	N	0.5	geld	0.75	-	N
405000	11699	1	STS	"10,7"	Henry of Ferrers	Roger (of Livet)	N	0.5	geld	0.75	-	N
405030	11700	1	STS	"10,8"	Henry of Ferrers	Alchere <of Aston>	N	0.25	geld		-	N
405060	11701	1	STS	"10,9"	Henry of Ferrers	Humphrey (Hastang)	N	5	geld	4	-	N
405090	11702	1	STS	"10,10"	Henry of Ferrers	Ralph	N	2	ploughs		-	N
405150	11704	1	STS	"11,1"	Robert of Stafford	Robert of Stafford	Y	3	geld	1.5	-	N
405180	11705	1	STS	"11,2"	Robert of Stafford	Robert of Stafford	Y	0.5	geld	1.5	-	N
405210	11706	1	STS	"11,3"	Robert of Stafford	Robert of Stafford	Y	0.33	geld	0	-	Y
405240	11707	1	STS	"11,4"	Robert of Stafford	Robert of Stafford	Y	0.25	geld	0	-	Y
405270	11708	1	STS	"11,5"	Robert of Stafford	Robert of Stafford	Y	0.25	geld	0.25	-	N
405300	11709	1	STS	"11,6"	Robert of Stafford	Robert of Stafford	Y	16.5	geld	7	-	N
405330	11710	1	STS	"11,7"	Robert of Stafford	Robert of Stafford	Y	0	-	3.5	-	N
405360	11711	1	STS	"11,8"	Robert of Stafford	Arnold <of Walton>	N	3	geld	3	-	N
405390	11712	1	STS	"11,9"	Robert of Stafford	Cadio <of Aston>	N	0.75	geld	3.5	-	N
405420	11713	1	STS	"11,10"	Robert of Stafford	Cadio <of Aston>	N	0.25	geld	0.5	-	N
405450	11714	1	STS	"11,11"	Robert of Stafford	Gilbert <of Hopton>	N	2	geld	2	-	N
405480	11715	1	STS	"11,12"	Robert of Stafford	Gilbert <of Hopton>	N	2	geld	0.5	-	N
405510	11716	1	STS	"11,13"	Robert of Stafford	Gilbert <of Hopton>	N	2	geld	2	-	N
405540	11717	1	STS	"11,14"	Robert of Stafford	Urfer <of Offley>	N	1	geld	2	-	N
405570	11718	1	STS	"11,15"	Robert of Stafford	Brian <of Rauceby>	N	2	geld	2	-	N
405600	11719	1	STS	"11,16"	Robert of Stafford	Brian <of Rauceby>	N	0.25	geld	1	-	N
405630	11720	1	STS	"11,17"	Robert of Stafford	Wulfgeat <of Madeley>	N	0.25	geld	0.5	-	N
405660	11721	1	STS	"11,18"	Robert of Stafford	Aslen <of Rauceby>	N	2	geld	2	-	N
405690	11722	1	STS	"11,19"	Robert of Stafford	Robert of Stafford	Y	2	geld	2	-	N
405720	11723	1	STS	"11,20"	Robert of Stafford	Wulfgeat <of Madeley>	N	1	geld	1.5	-	N
405750	11724	1	STS	"11,21"	Robert of Stafford	Wulfgeat <of Madeley>	N	0.33	geld	0.5	-	N
405780	11725	1	STS	"11,22"	Robert of Stafford	Robert of Stafford	Y	0.33	geld	0.5	-	N
405810	11726	1	STS	"11,23"	Robert of Stafford	Algot <of Aston>	N	1	geld	0.5	-	N
405840	11727	1	STS	"11,24"	Robert of Stafford	Helgot <of Holdgate>	N	0.5	geld	2	-	N
405870	11728	1	STS	"11,25"	Robert of Stafford	Godric	N	0.5	geld	1	-	N
405900	11729	1	STS	"11,26"	Robert of Stafford	Helio <of Oakley>	N	0.5	geld	0.3	-	N
405930	11730	1	STS	"11,27"	Robert of Stafford	Vitalis <of Hilderstone>	N	0.2	geld	0.5	-	N
405960	11731	1	STS	"11,28"	Robert of Stafford	Tanio	N	0.5	geld	2	-	N
405990	11732	1	STS	"11,29"	Robert of Stafford	Geoffrey <of Colton>	N	1	geld	2.5	-	N
406020	11733	1	STS	"11,30"	Robert of Stafford	Osbern	N	0.75	geld	1	-	N
406050	11734	1	STS	"11,31"	Robert of Stafford	Hugh <of Ingestre>	N	0.75	geld	1.5	-	N
406080	11735	1	STS	"11,32"	Robert of Stafford	Hugh <of Ingestre>	N	3	geld	0.75	-	N
406110	11736	1	STS	"11,33"	Robert of Stafford	Stenulf <of Sutton>	N	3	geld	1.5	-	N
406140	11737	1	STS	"11,34"	Robert of Stafford	Arnulf of Hesdin	N	0.25	geld	0.5	-	N
406170	11738	1	STS	"11,35"	Robert of Stafford	Wulfheah	N	0.25	geld	1.2	-	N
406200	11739	1	STS	"11,36"	Robert of Stafford	Arnulf (of Hesdin)	N	0.75	geld	1.5	-	N
406230	11740	2	STS	"11,37"	Robert of Stafford	Wulfheah	N	0.5	geld	4	-	N
406260	11740	1	STS	"11,37"	Robert of Stafford	2 Englishmen	N	1.5	ambiguous		not separately valued	N
406290	11741	1	STS	"11,38"	Robert of Stafford	Bagot	N	0.25	geld	1	-	N
406320	11742	1	STS	"11,39"	Robert of Stafford	Woodman	N	0.12	equal	0.75	equal	N
406350	11742	2	STS	"11,39"	Robert of Stafford	Alsi (son of Karski)	N	0.12	equal	0.75	equal	N
406380	11743	1	STS	"11,40"	Robert of Stafford	Edric	N	0.25	geld	0.25	-	N
406410	11744	1	STS	"11,41"	Robert of Stafford	Walbert <of Orton>	N	0.25	geld	1	-	N
406440	11745	1	STS	"11,42"	Robert of Stafford	Robert	N	0.25	geld	1	-	N
406470	11746	1	STS	"11,43"	Robert of Stafford	Helgot <of Holdgate>	N	5	geld	2	-	N
406500	11747	1	STS	"11,44"	Robert of Stafford	Hugh (son of Constant)	N	3	geld	1.5	-	N
406530	11748	1	STS	"11,45"	Robert of Stafford	Hugh (son of Constant)	N	5	geld	0.4	-	N
406560	11749	1	STS	"11,46"	Robert of Stafford	Clodoan	N	2	geld	0.2	-	N
406590	11750	1	STS	"11,47"	Robert of Stafford	Helio <of Oakley>	N	2	geld	1	-	N
406620	11751	1	STS	"11,48"	Robert of Stafford	Thorkil (of Warwick)	N	2	geld	0.8	-	N
406650	11752	1	STS	"11,49"	Robert of Stafford	Robert	N	2	geld	0.75	-	N
406680	11753	1	STS	"11,50"	Robert of Stafford	Herman	N	0.5	geld	0.75	-	N
406695	11753	2	STS	"11,50"	Robert of Stafford	1 free man	N	0.25	geld		not separately valued	N
406710	11754	1	STS	"11,51"	Robert of Stafford	Urfer <of Offley>	N	2	geld	0.8	-	N
406740	11755	1	STS	"11,52"	Robert of Stafford	Urfer <of Offley>	N	3	geld	1.5	-	N
406770	11756	1	STS	"11,53"	Robert of Stafford	Gilbert <of Hopton>	N	0.5	geld	0.1	-	Y
406800	11757	1	STS	"11,54"	Robert of Stafford	Laurence <of Denchworth>	N	3	geld	0.75	-	N
406830	11758	1	STS	"11,55"	Robert of Stafford	Warin (Malicorne)	N	2	geld	0.5	-	N
406860	11759	1	STS	"11,56"	Robert of Stafford	Warin (Malicorne)	N	2	geld	1	-	N
406890	11760	2	STS	"11,57"	Robert of Stafford	1 man-at-arms	N	1	ambiguous		not separately valued	N
406920	11760	1	STS	"11,57"	Robert of Stafford	Hervey <of Stretton>	N	3	geld	0.8	-	N
406950	11761	1	STS	"11,58"	Robert of Stafford	Hervey <of Stretton>	N	1	geld	0.4	-	N
406980	11762	1	STS	"11,59"	Robert of Stafford	Hervey <of Stretton>	N	1	geld	0.1	-	N
407010	11763	1	STS	"11,60"	Robert of Stafford	Clodoan	N	1	geld	0.15	-	N
407040	11764	1	STS	"11,61"	Robert of Stafford	Hervey <of Stretton>	N	2	geld	0.25	-	N
407070	11765	1	STS	"11,62"	Robert of Stafford	Burgred <of Coven>	N	1	geld	0.8	-	N
407100	11766	1	STS	"11,63"	Robert of Stafford	Burgred <of Coven>	N	1	geld	0.6	-	N
407130	11767	1	STS	"11,64"	Robert of Stafford	Hervey <of Stretton>	N	3	geld	0.5	-	N
407160	11768	1	STS	"11,65"	Robert of Stafford	Godric	N	3	geld	1	-	N
407190	11769	1	STS	"11,66"	Robert of Stafford	Drogo <of Whitley>	N	1.5	equal	0.25	equal	N
407220	11769	2	STS	"11,66"	Robert of Stafford	Brian <of Rauceby>	N	1.5	equal	0.25	equal	N
407250	11770	1	STS	"11,67"	Robert of Stafford	Robert	N	2.5	geld	1	-	N
407280	11771	2	STS	"11,68"	Robert of Stafford	Ansger	N	0.5	equal	0.25	equal	N
407310	11771	1	STS	"11,68"	Robert of Stafford	Walter	N	0.5	equal	0.25	equal	N
407370	11773	1	STS	"12,1"	William son of Ansculf	William son of Ansculf	Y	6	geld	10	-	N
407400	11774	1	STS	"12,2"	William son of Ansculf	William son of Ansculf	Y	5	geld	0	-	Y
407430	11775	1	STS	"12,3"	William son of Ansculf	William son of Ansculf	Y	1	geld	0	-	Y
407460	11776	1	STS	"12,4"	William son of Ansculf	Geoffrey <of Sedgley>	N	2	geld	1	-	N
407490	11777	1	STS	"12,5"	William son of Ansculf	Gilbert <of Englefield>	N	3	geld	1	-	N
407520	11778	1	STS	"12,6"	William son of Ansculf	Robert <of Penn>	N	5	geld	1.5	-	N
407550	11779	1	STS	"12,7"	William son of Ansculf	Walbert <of Orton>	N	3	geld	2	-	N
407580	11780	1	STS	"12,8"	William son of Ansculf	Ralph <of Ellesborough>	N	7	geld	3	-	N
407610	11781	1	STS	"12,9"	William son of Ansculf	Robert <of Penn>	N	1	geld	0.75	-	N
407640	11782	1	STS	"12,10"	William son of Ansculf	Gilbert <of Englefield>	N	3	geld	1.2	-	P
407670	11783	1	STS	"12,11"	William son of Ansculf	Roger	N	3	geld	0.5	-	P
407700	11784	1	STS	"12,12"	William son of Ansculf	Arni <of Himley>	N	1.87	geld	1.2	-	N
407730	11785	1	STS	"12,13"	William son of Ansculf	Gilbert <of Englefield>	N	1	geld	0.5	-	N
407760	11786	1	STS	"12,14"	William son of Ansculf	Payne <of Hoggeston>	N	1	geld	0.5	-	N
407790	11787	1	STS	"12,15"	William son of Ansculf	Baldwin (son of Herlewin)	N	2	geld	1.5	-	N
407820	11788	1	STS	"12,16"	William son of Ansculf	Baldwin (son of Herlewin)	N	1.5	geld	0	-	Y
407850	11789	1	STS	"12,17"	William son of Ansculf	Walbert <of Orton>	N	5	geld	0.4	-	N
407880	11790	1	STS	"12,18"	William son of Ansculf	Robert <of Penn>	N	2	geld	1.5	-	N
407910	11791	1	STS	"12,19"	William son of Ansculf	Robert <of Penn>	N	2.62	geld	1	-	N
407940	11792	1	STS	"12,20"	William son of Ansculf	Almer	N	2	geld	1	-	N
407970	11793	1	STS	"12,21"	William son of Ansculf	Roger	N	1	geld	0.4	-	N
408030	11794	1	STS	"12,22"	William son of Ansculf	Roger	N	2.25	geld	1	-	N
408060	11795	1	STS	"12,23"	William son of Ansculf	Walbert <of Orton>	N	1	geld	0.26	-	N
408090	11796	1	STS	"12,24"	William son of Ansculf	Robert (d'Oilly)	N	3	geld	0.75	-	N
408120	11797	1	STS	"12,25"	William son of Ansculf	Robert (d'Oilly)	N	3	geld	0.25	-	N
408150	11798	1	STS	"12,26"	William son of Ansculf	Thorkil (of Warwick)	N	1	geld	0.5	-	N
408180	11799	1	STS	"12,27"	William son of Ansculf	Drogo <of Whitley>	N	3	geld	1	-	N
408210	11800	1	STS	"12,28"	William son of Ansculf	Drogo <of Whitley>	N	3	geld	0.25	-	N
408240	11801	1	STS	"12,29"	William son of Ansculf	Drogo <of Whitley>	N	1	geld	1	-	N
408270	11802	1	STS	"12,30"	William son of Corbucion	Ralph	N	10	geld	4	-	N
408300	11803	1	STS	"12,31"	Thorkil (of Warwick)	Thorkil (of Warwick)	Y	5	geld	8	-	N
408360	11805	1	STS	"13,1"	Richard the forester	Nigel (of Stafford)	N	0.25	geld	0.5	-	N
408390	11806	1	STS	"13,2"	Richard the forester	Nigel (of Stafford)	N	0.5	geld	0.5	-	N
408420	11807	2	STS	"13,3"	Richard the forester	Almer	N	0.12	equal	0.05	equal	N
408450	11807	1	STS	"13,3"	Richard the forester	Wulfric	N	0.12	equal	0.05	equal	N
408480	11808	1	STS	"13,4"	Richard the forester	Nigel (of Stafford)	N	0.25	geld	0.1	-	Y
408510	11809	1	STS	"13,5"	Richard the forester	Richard the forester	Y	0.37	geld	0.25	-	N
408540	11810	1	STS	"13,6"	Richard the forester	Nigel (of Stafford)	N	0.5	geld	0.5	-	N
408570	11811	1	STS	"13,7"	Richard the forester	Richard the forester	Y	0.25	geld	0.5	-	N
408600	11812	1	STS	"13,8"	Richard the forester	Richard the forester	Y	0.25	geld	0.25	-	N
408630	11813	1	STS	"13,9"	Richard the forester	Richard the forester	Y	3	geld	0.75	-	N
408660	11814	1	STS	"13,10"	Richard the forester	Richard the forester	Y	1	geld	0	-	Y
408720	11816	1	STS	"14,1"	Reginald the sheriff	Reginald the sheriff	Y	3	geld	2	-	N
408750	11816	2	STS	"14,1"	Reginald the sheriff	Amerland	N	1	geld	0.25	-	N
408780	11817	1	STS	"14,2"	Reginald the sheriff	Reginald the sheriff	Y	0.5	geld	2	-	N
408840	11819	1	STS	"15,1"	Ralph son of Hubert	Robert of Bucy	N	2	geld	0.5	-	N
408870	11820	1	STS	"15,2"	Ralph son of Hubert	Nigel (of Stafford)	N	1	geld	0.5	-	N
