struct_idx	county	phillimore	ten_in_chief	lord_86	demesne_86	holding	units	value_86	v_86_code	waste_86
11461	WAR	"34,1"	Gerin (of Les Loges)	Gerin (of Les Loges)	Y	5	geld	3	-	N
11463	WAR	"35,1"	Urso of Abetot	Urso of Abetot	Y	1.5	geld	1	-	N
11464	WAR	"35,2"	Urso of Abetot	Urso of Abetot	Y	2	geld	2	-	N
11466	WAR	"36,1"	Stephen (son of Erhard)	Stephen (son of Erhard)	Y	1	geld	1.5	-	N
11467	WAR	"36,2"	Stephen (son of Erhard)	Stephen (son of Erhard)	Y	3	geld	2.5	-	N
11469	WAR	"37,1"	Osbern son of Richard	Osbern son of Richard	Y	5	geld	6	-	N
11470	WAR	"37,2"	Osbern son of Richard	Urso (of Abetot)	N	3	geld	3	-	N
11471	WAR	"37,3"	Osbern son of Richard	William	N	5	geld	5	-	N
11472	WAR	"37,4"	Osbern son of Richard	Hugh (Hubold)	N	4	geld	2	-	N
11473	WAR	"37,5"	Osbern son of Richard	Hugh (Hubold)	N	3.5	geld	2	-	N
11474	WAR	"37,6"	Osbern son of Richard	Hugh (Hubold)	N	3	geld	2	-	N
11475	WAR	"37,7"	Osbern son of Richard	Gilbert	N	5	geld	4	-	N
11476	WAR	"37,8"	Osbern son of Richard	Walter	N	2	geld	1.5	-	N
11477	WAR	"37,9"	Osbern son of Richard	William	N	5	geld	3	-	N
11479	WAR	"38,1"	Harold son of Earl Ralph	Harold son of Earl Ralph	Y	8	geld	2.5	-	N
11480	WAR	"38,2"	Harold son of Earl Ralph	Harold son of Earl Ralph	Y	15	geld	20	-	N
11482	WAR	"39,1"	Hascoit Musard	Hascoit Musard	Y	12.62	geld	12	-	N
11483	WAR	"39,2"	Hascoit Musard	Humphrey (Hastang)	N	2	geld	5	-	N
11484	WAR	"39,3"	Hascoit Musard	Humphrey (Hastang)	N	5	geld	5	-	N
11485	WAR	"39,4"	Hascoit Musard	Humphrey (Hastang)	N	3.12	geld	1.5	-	N
11487	WAR	"40,1"	Nicholas the bowman	Nicholas the bowman	Y	3.25	geld	3	-	N
11488	WAR	"40,2"	Nicholas the bowman	Nicholas the bowman	Y	5.25	geld	6	-	N
11490	WAR	"41,1"	Nigel of Aubigny	Nigel of Aubigny	Y	5.75	geld	3	-	N
11491	WAR	"41,2"	Nigel of Aubigny	Nigel of Aubigny	Y	2.5	geld	1	-	N
11493	WAR	"42,1"	(Princess) Christina	(Princess) Christina	Y	8	geld	4	-	N
11494	WAR	"42,2"	(Princess) Christina	(Princess) Christina	Y	1	geld		-	N
11495	WAR	"42,3"	(Princess) Christina	(Princess) Christina	Y	24	geld	20	-	N
11497	WAR	"43,1"	Leofeva the nun	Leofeva the nun	Y	3	geld	6	-	N
11498	WAR	"43,2"	Edith <of Chaddesley>	Edith <of Chaddesley>	Y	5	geld	5	-	N
11500	WAR	"44,1"	Richard the forester	Richard the forester	Y	4.5	geld	1	-	N
11501	WAR	"44,2"	Richard the forester	Richard the forester	Y	0.5	geld	0.1	-	N
11502	WAR	"44,3"	Richard (the forester)	Richard (the forester)	Y	2	geld	2.5	-	N
11503	WAR	"44,4"	Richard (the forester)	Richard (the forester)	Y	0.5	geld	1	-	N
11504	WAR	"44,5"	Richard (the forester)	Richard (the forester)	Y	1	geld	1	-	N
11505	WAR	"44,6"	Richard (the forester)	Ermenfrid (of Warwick)	N	1	geld	1.25	-	N
11506	WAR	"44,7"	Richard the hunter	Richard the hunter	Y	1	geld	3	-	N
11507	WAR	"44,8"	Richard the hunter	Richard the hunter	Y	3	geld	5	-	N
11508	WAR	"44,9"	Aelfric (uncle of Thorkil)	Aelfric (uncle of Thorkil)	Y	1.12	geld	2	-	N
11509	WAR	"44,10"	Alsi	Alsi	Y	0.5	geld	1.5	-	N
11510	WAR	"44,11"	Leofwin (uncle of Thorkil)	Leofwin (uncle of Thorkil)	Y	1.5	geld	1.5	-	N
11511	WAR	"44,12"	Leofwin (uncle of Thorkil)	Leofwin (uncle of Thorkil)	Y	2.12	geld	1	-	N
11512	WAR	"44,13"	Ordric (uncle of Thorkil)	Ordric (uncle of Thorkil)	Y	1	geld	0	-	Y
11513	WAR	"44,14"	Godwin	Godwin	Y	1	geld	1.5	-	N
11514	WAR	"44,15"	Robert (d'Oilly)	Robert (d'Oilly)	Y	0.5	geld	1	-	N
11515	WAR	"44,16"	Ansegis <of Newnham>	Ansegis <of Newnham>	Y	4	geld	1	-	N
11517	WAR	"45,1"	Adeliza wife of Hugh of Grandmesnil	Adeliza wife of Hugh of Grandmesnil	Y	4	geld	6	-	N
11518	STS	B1	King William	King William	Y		-		-	N
11529	STS	B12	King William	King William	Y		-	7	-	N
11533	STS	"1,1"	King William	King William	Y	5.5	geld	3.5	-	P
11534	STS	"1,2"	King William	King William	Y	2	geld	1.5	-	N
11535	STS	"1,3"	King William	King William	Y	0.5	geld	0.2	-	N
11536	STS	"1,4"	King William	King William	Y	2	geld	1.5	-	N
11537	STS	"1,5"	King William	King William	Y	1	ploughlands	0	-	Y
11538	STS	"1,6"	King William	King William	Y	4	geld		-	P
11539	STS	"1,7"	King William	King William	Y	7.5	geld	7	-	P
11540	STS	"1,8"	King William	King William	Y	1	geld	5.75	-	N
11541	STS	"1,9"	King William	King William	Y	2	geld	4	-	N
11542	STS	"1,10"	King William	King William	Y	3	geld	1	-	N
11543	STS	"1,11"	King William	King William	Y	3	geld	11	-	N
11544	STS	"1,12"	King William	King William	Y	3	geld	5	-	N
11545	STS	"1,13"	King William	King William	Y	1	geld	6	-	N
11546	STS	"1,14"	King William	King William	Y	1	geld	5.5	-	N
11547	STS	"1,15"	King William	King William	Y	2	geld	6	-	N
11548	STS	"1,16"	King William	King William	Y	2	geld	6	-	N
11549	STS	"1,17"	King William	King William	Y	1	geld	8	-	N
11550	STS	"1,18"	King William	King William	Y	0.5	geld	0.5	-	N
11551	STS	"1,19"	King William	King William	Y	0.5	geld	8	-	N
11552	STS	"1,20"	King William	King William	Y	3	geld	7	-	N
11553	STS	"1,21"	King William	King William	Y	1	geld	5	-	N
11554	STS	"1,22"	King William	King William	Y	0.2	geld	1.5	-	N
11555	STS	"1,23"	King William	King William	Y	1	geld		-	N
11556	STS	"1,24"	King William	King William	Y	4	geld	4.5	-	N
11557	STS	"1,25"	King William	King William	Y	1	geld	1	-	N
11558	STS	"1,26"	King William	King William	Y	3	geld	12	-	N
11559	STS	"1,27"	King William	King William	Y	5.5	geld	5	-	N
11560	STS	"1,28"	King William	King William	Y	2	geld	3	-	N
11561	STS	"1,29"	King William	King William	Y	8	geld	12	-	N
11562	STS	"1,30"	King William	King William	Y	2	geld	4	-	N
11563	STS	"1,31"	King William	King William	Y	3	geld	2	-	N
11564	STS	"1,32"	King William	King William	Y	4	geld	6	-	N
11565	STS	"1,33"	King William	King William	Y	1	geld	0	-	Y
11566	STS	"1,34"	King William	King William	Y	0.33	geld	0	-	Y
11567	STS	"1,35"	King William	King William	Y	1	geld	0	-	Y
11568	STS	"1,36"	King William	King William	Y	0.12	geld	0	-	Y
11569	STS	"1,37"	King William	King William	Y	2	ploughlands	0	-	Y
11570	STS	"1,38"	King William	King William	Y	0.25	geld	0	-	Y
11571	STS	"1,39"	King William	King William	Y	0.5	geld	0	-	Y
11572	STS	"1,40"	King William	King William	Y	0.25	geld	0	-	Y
11573	STS	"1,41"	King William	King William	Y	0.25	geld	0	-	Y
11574	STS	"1,42"	King William	King William	Y	0.25	geld	0	-	Y
11575	STS	"1,43"	King William	King William	Y	0.25	geld	0	-	Y
11576	STS	"1,44"	King William	King William	Y	0.12	geld	0	-	Y
11577	STS	"1,45"	King William	King William	Y	0.25	geld	0	-	Y
11578	STS	"1,46"	King William	King William	Y	0.12	geld	0	-	Y
11579	STS	"1,47"	King William	King William	Y	1.25	ploughlands	0	-	Y
11580	STS	"1,48"	King William	King William	Y	2	ploughlands	0	-	Y
11581	STS	"1,49"	King William	King William	Y	1	ploughlands	0	-	Y
11582	STS	"1,50"	King William	King William	Y	1	ploughlands	0	-	Y
11583	STS	"1,51"	King William	King William	Y	2	ploughlands	0	-	Y
11584	STS	"1,52"	King William	King William	Y	1	ploughlands	0	-	Y
11585	STS	"1,53"	King William	King William	Y	1	ploughlands	0	-	Y
11586	STS	"1,54"	King William	King William	Y	2	ploughlands	0	-	Y
11587	STS	"1,55"	King William	King William	Y	2	ploughlands	0	-	Y
11588	STS	"1,56"	King William	King William	Y	1	ploughlands	0	-	Y
11589	STS	"1,57"	King William	King William	Y	1	ploughlands	0	-	Y
11590	STS	"1,58"	King William	King William	Y	2	ploughlands	0	-	Y
11591	STS	"1,59"	King William	King William	Y	1	ploughlands	0	-	Y
11592	STS	"1,60"	King William	King William	Y	1	ploughlands	0	-	Y
11593	STS	"1,61"	King William	King William	Y	1	ploughlands	0	-	Y
11594	STS	"1,62"	King William	King William	Y	1	ploughlands	0	-	Y
11595	STS	"1,63"	King William	King William	Y	1	ploughlands	0	-	Y
11596	STS	"1,64"	King William	King William	Y	2	ploughlands	0	-	Y
11598	STS	"2,1"	Bishop of Chester	Bishop of Chester	Y	5	geld	5	-	N
11599	STS	"2,2"	Bishop of Chester	Bishop of Chester	Y	5	geld	0.75	-	N
11600	STS	"2,3"	Bishop of Chester	Robert (of Stafford)	N	4	ploughlands	1	-	N
11601	STS	"2,4"	Bishop of Chester	Bishop of Chester	Y	0	-	0	-	Y
11602	STS	"2,5"	Bishop of Chester	Bishop of Chester	Y	0.5	geld	2	-	N
11603	STS	"2,6"	Bishop of Chester	Nigel (of Stafford)	N	2	ploughs	0.53	-	N
11604	STS	"2,7"	Bishop of Chester	Nigel (of Stafford)	N	0.5	geld	0.16	-	N
11605	STS	"2,8"	Bishop of Chester	Alfhelm	N	5	ploughlands	0.66	-	N
11606	STS	"2,9"	Bishop of Chester	Bishop of Chester	Y	0	-		-	N
11607	STS	"2,10"	Bishop of Chester	Bishop of Chester	Y	7	geld	4	-	N
11608	STS	"2,11"	Bishop of Chester	Leofnoth	N	17	ploughlands	0.5	-	N
11609	STS	"2,12"	Bishop of Chester	Bishop of Chester	Y	0.5	ploughlands	0	-	Y
11610	STS	"2,13"	Bishop of Chester	Bishop of Chester	Y	2	ploughlands	0.5	-	N
11611	STS	"2,14"	Bishop of Chester	Bishop of Chester	Y	3	ploughlands	1	-	N
11612	STS	"2,15"	Bishop of Chester	Bishop of Chester	Y	0.25	geld	0.6	-	N
11613	STS	"2,16"	Bishop of Chester	Bishop of Chester	Y	25.75	geld	15	-	N
11614	STS	"2,17"	Bishop of Chester	Nigel (of Stafford)	N	2	ploughlands	0.5	-	N
11615	STS	"2,18"	Bishop of Chester	Nigel (of Stafford)	N	2	ploughlands	0.25	-	N
11616	STS	"2,19"	Bishop of Chester	Nigel (of Stafford)	N	0.5	ploughs	0.12	-	N
11617	STS	"2,20"	Bishop of Chester	Frani	N	1	ploughlands;equal	0.25	equal	N
11617	STS	"2,20"	Bishop of Chester	4 thanes	N	11.5	ploughlands;equal	1.55	equal	N
11617	STS	"2,20"	Bishop of Chester	4 Frenchmen	N	11.5	ploughlands;equal	1.55	equal	N
11617	STS	"2,20"	Bishop of Chester	Fargrim	N	1	ploughlands;equal	0.25	equal	N
11618	STS	"2,21"	Bishop of Chester	2 Frenchmen	N	4.12	ploughlands;equal		-	N
11618	STS	"2,21"	Bishop of Chester	1 thane	N	4.12	ploughlands;equal		-	N
11619	STS	"2,22"	Bishop of Chester	Oswald <of Hints>	N	7	ploughlands		-	N
11619	STS	"2,22"	Bishop of Chester	William	N	7	ploughlands		-	N
11619	STS	"2,22"	Bishop of Chester	(another) Robert	N	1	ploughlands		-	N
11619	STS	"2,22"	Bishop of Chester	Ranulf	N	7	ploughlands		-	N
11619	STS	"2,22"	Bishop of Chester	Ralph	N	4	ploughlands		-	N
11619	STS	"2,22"	Bishop of Chester	Alric	N	1	ploughlands		-	N
11619	STS	"2,22"	Bishop of Chester	Raven <of Yoxall>	N	2	ploughlands;equal		-	N
11619	STS	"2,22"	Bishop of Chester	Robert	N	5	ploughlands		-	N
11619	STS	"2,22"	Bishop of Chester	Nigel (of Stafford)	N	4	ploughlands		-	N
11619	STS	"2,22"	Bishop of Chester	Ulfkil	N	4	ploughlands		-	N
11619	STS	"2,22"	Bishop of Chester	Alwin	N	4	ploughlands;equal		-	N
11621	STS	"3,1"	Abbey of Westminster	Abbey of Westminster	Y	3	geld	2	-	N
11623	STS	"4,1"	Abbey of Burton	Abbey of Burton	Y	1.5	geld	3.5	-	N
11624	STS	"4,2"	Abbey of Burton	Abbey of Burton	Y	1.5	geld	2	-	N
11625	STS	"4,3"	Abbey of Burton	Abbey of Burton	Y	1.5	geld	2.5	-	N
11626	STS	"4,4"	Abbey of Burton	Abbey of Burton	Y	1.5	geld	2	-	N
11627	STS	"4,5"	Abbey of Burton	Abbey of Burton	Y	0.5	geld	1	-	N
11628	STS	"4,6"	Abbey of Burton	2 men	N	0.75	geld	1.36	-	N
11629	STS	"4,7"	Abbey of Burton	Abbey of Burton	Y	0.75	geld	2	-	N
11630	STS	"4,8"	Abbey of Burton	Edwulf <of Thurvaston>	N	0.75	geld	1	-	N
11631	STS	"4,9"	Abbey of Burton	Nawen	N	1	geld	0.2	-	N
11632	STS	"4,10"	Abbey of Burton	Abbey of Burton	Y	0.5	geld	0.36	-	N
11634	STS	"5,1"	Abbey of Rheims	Nawen	N	0.5	geld	0.65	-	N
11635	STS	"5,2"	Abbey of Rheims	Godric	N	0.25	geld	0.25	-	N
11637	STS	"6,1"	Canons of Stafford	Canons of Stafford	Y	3	geld	3	-	N
11639	STS	"7,1"	Samson (the chaplain)	Canons of Wolverhampton	N	1	geld		-	N
11640	STS	"7,2"	Canons of Wolverhampton	Osbern son of Richard	N	0.5	geld		not separately valued	N
11640	STS	"7,2"	Canons of Wolverhampton	Canons of Wolverhampton	Y	2	geld	0.5	-	N
11641	STS	"7,3"	Canons of Wolverhampton	Canons of Wolverhampton	Y	0.25	geld	0.05	-	N
11642	STS	"7,4"	Canons of Wolverhampton	Canons of Wolverhampton	Y	0.25	geld	0.05	-	N
11643	STS	"7,5"	Canons of Tettenhall	Canons of Wolverhampton	N	1	geld		-	N
11643	STS	"7,5"	Canons of Tettenhall	Canons of Tettenhall	Y	1	geld		-	N
11644	STS	"7,6"	Canons of Wolverhampton	Canons of Wolverhampton	Y	5	geld	0	-	Y
11645	STS	"7,7"	Canons of Wolverhampton	Canons of Wolverhampton	Y	5	geld		-	N
11646	STS	"7,8"	Canons of Wolverhampton	Canons of Wolverhampton	Y	2	geld		-	N
11647	STS	"7,9"	Canons of Wolverhampton	Canons of Wolverhampton	Y	0.5	geld	0	-	Y
11648	STS	"7,10"	Canons of Wolverhampton	Canons of Wolverhampton	Y	0.75	geld		-	N
11649	STS	"7,11"	Canons of Wolverhampton	Canons of Wolverhampton	Y	1	geld	0	-	Y
11650	STS	"7,12"	Canons of Wolverhampton	Canons of Wolverhampton	Y		no units	6	-	N
11651	STS	"7,13"	Samson (the chaplain)	Edwin the priest	N	1.5	equal	0.25	equal	N
11651	STS	"7,13"	Samson (the chaplain)	Alric the priest	N	1.5	equal	0.25	equal	N
11652	STS	"7,14"	Canons of Wolverhampton	Canons of Wolverhampton	Y	1	geld	0.5	-	N
11653	STS	"7,15"	Canons of Wolverhampton	Canons of Wolverhampton	Y	2	geld	0.5	-	N
11654	STS	"7,16"	Canons of Wolverhampton	Canons of Wolverhampton	Y	1	geld	0	-	Y
11655	STS	"7,17"	church of Penkridge	church of Penkridge	Y	1	geld	0.5	-	N
11656	STS	"7,18"	church of Penkridge	church of Penkridge	Y	2.75	geld	0.75	-	N
11658	STS	"8,1"	Earl Roger (of Shrewsbury)	Earl Roger (of Shrewsbury)	Y	20	geld	10	-	N
11659	STS	"8,2"	Earl Roger (of Shrewsbury)	Earl Roger (of Shrewsbury)	Y	2	geld	4	-	N
11660	STS	"8,3"	Earl Roger (of Shrewsbury)	Earl Roger (of Shrewsbury)	Y	1	geld	5	-	N
11661	STS	"8,4"	Earl Roger (of Shrewsbury)	Reginald (the sheriff)	N	2	geld	2	-	N
11662	STS	"8,5"	Earl Roger (of Shrewsbury)	Reginald (the sheriff)	N	2	geld	8	-	N
11662	STS	"8,5"	Earl Roger (of Shrewsbury)	Abbey of Saint-Evroult	N	1	ploughs		not separately valued	N
11663	STS	"8,6"	Earl Roger (of Shrewsbury)	Reginald (the sheriff)	N	1	geld	0.5	-	N
11664	STS	"8,7"	Earl Roger (of Shrewsbury)	Benedict <of Dawley>	N	2	geld		-	N
11665	STS	"8,8"	Earl Roger (of Shrewsbury)	Abbey of Saint-Evroult	N	2	geld	4	-	N
11666	STS	"8,9"	Earl Roger (of Shrewsbury)	Abbey of Saint-Evroult	N	1	geld	5	-	N
11666	STS	"8,9"	Earl Roger (of Shrewsbury)	Walter	N	1	ploughs		not separately valued	N
11667	STS	"8,10"	Earl Roger (of Shrewsbury)	Reger	N	2.5	geld	3	-	N
11668	STS	"8,11"	Earl Roger (of Shrewsbury)	Roger (of Lacy)	N	2	geld	0.5	-	N
11669	STS	"8,12"	Earl Roger (of Shrewsbury)	Robert (of Baskerville)	N	1	geld	1.5	-	N
11670	STS	"8,13"	Earl Roger (of Shrewsbury)	Wulfric	N	0.5	equal	0.75	equal	N
11670	STS	"8,13"	Earl Roger (of Shrewsbury)	Gosbert	N	0.5	equal	0.75	equal	N
11671	STS	"8,14"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	2	geld	1	-	N
11672	STS	"8,15"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	1	geld	2	-	N
11673	STS	"8,16"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	0.5	geld		-	N
11674	STS	"8,17"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	0.56	proportional	1	-	N
11674	STS	"8,17"	Earl Roger (of Shrewsbury)	5 Englishmen	N	0.93	proportional		not separately valued	N
11675	STS	"8,18"	Earl Roger (of Shrewsbury)	Ascelin <of Colton>	N	0.25	geld	1	-	Y
11676	STS	"8,19"	Earl Roger (of Shrewsbury)	William Pandolf	N	1	geld	1	-	N
11677	STS	"8,20"	Earl Roger (of Shrewsbury)	William (Pandolf)	N	1	geld	1	-	N
11678	STS	"8,21"	Earl Roger (of Shrewsbury)	William (Pandolf)	N	0.5	geld	0.5	-	N
11679	STS	"8,22"	Earl Roger (of Shrewsbury)	William (Pandolf)	N	3	geld	1.5	-	N
11680	STS	"8,23"	Earl Roger (of Shrewsbury)	Henry of Ferrers	N	0.12	geld	0.5	-	N
11681	STS	"8,24"	Earl Roger (of Shrewsbury)	Helgot <of Holdgate>	N	0.5	geld	1.5	-	N
11682	STS	"8,25"	Earl Roger (of Shrewsbury)	Geoffrey (the sheriff)	N	2	geld	0.75	-	N
11683	STS	"8,26"	Earl Roger (of Shrewsbury)	Walter	N	0.25	geld	0.25	-	N
11684	STS	"8,27"	Earl Roger (of Shrewsbury)	Roger (of Lacy)	N	1	geld	1	-	N
11685	STS	"8,28"	Earl Roger (of Shrewsbury)	William (Malbank)	N	0.75	geld		-	N
11686	STS	"8,29"	Earl Roger (of Shrewsbury)	William (Malbank)	N	1	ploughs	2	-	N
11687	STS	"8,30"	Earl Roger (of Shrewsbury)	William (Malbank)	N	0.5	geld		-	N
11688	STS	"8,31"	Earl Roger (of Shrewsbury)	William (Malbank)	N	0.5	geld	0.75	-	N
11689	STS	"8,32"	Earl Roger (of Shrewsbury)	Robert d'Oilly	N	3	geld	5	-	N
11691	STS	"9,1"	Hugh of Montgomery	Hugh of Montgomery	Y	30	geld	18	-	P
11693	STS	"10,1"	Henry of Ferrers	Henry of Ferrers	Y	0	-	4.5	-	N
11694	STS	"10,2"	Henry of Ferrers	Henry of Ferrers	Y	0.5	geld	1.2	-	N
11695	STS	"10,3"	Henry of Ferrers	Henry of Ferrers	Y	2.5	geld	10	-	N
11696	STS	"10,4"	Henry of Ferrers	Henry of Ferrers	Y	2.25	geld	5	-	N
11697	STS	"10,5"	Henry of Ferrers	Henry of Ferrers	Y	0.5	geld	0.75	-	N
11698	STS	"10,6"	Henry of Ferrers	Hubert (of Courson)	N	0.5	geld	0.75	-	N
11699	STS	"10,7"	Henry of Ferrers	Roger (of Livet)	N	0.5	geld	0.75	-	N
11700	STS	"10,8"	Henry of Ferrers	Alchere <of Aston>	N	0.25	geld		-	N
11701	STS	"10,9"	Henry of Ferrers	Humphrey (Hastang)	N	5	geld	4	-	N
11702	STS	"10,10"	Henry of Ferrers	Ralph	N	2	ploughs		-	N
11704	STS	"11,1"	Robert of Stafford	Robert of Stafford	Y	3	geld	1.5	-	N
11705	STS	"11,2"	Robert of Stafford	Robert of Stafford	Y	0.5	geld	1.5	-	N
11706	STS	"11,3"	Robert of Stafford	Robert of Stafford	Y	0.33	geld	0	-	Y
11707	STS	"11,4"	Robert of Stafford	Robert of Stafford	Y	0.25	geld	0	-	Y
11708	STS	"11,5"	Robert of Stafford	Robert of Stafford	Y	0.25	geld	0.25	-	N
11709	STS	"11,6"	Robert of Stafford	Robert of Stafford	Y	16.5	geld	7	-	N
11710	STS	"11,7"	Robert of Stafford	Robert of Stafford	Y	0	-	3.5	-	N
11711	STS	"11,8"	Robert of Stafford	Arnold <of Walton>	N	3	geld	3	-	N
11712	STS	"11,9"	Robert of Stafford	Cadio <of Aston>	N	0.75	geld	3.5	-	N
11713	STS	"11,10"	Robert of Stafford	Cadio <of Aston>	N	0.25	geld	0.5	-	N
11714	STS	"11,11"	Robert of Stafford	Gilbert <of Hopton>	N	2	geld	2	-	N
11715	STS	"11,12"	Robert of Stafford	Gilbert <of Hopton>	N	2	geld	0.5	-	N
11716	STS	"11,13"	Robert of Stafford	Gilbert <of Hopton>	N	2	geld	2	-	N
11717	STS	"11,14"	Robert of Stafford	Urfer <of Offley>	N	1	geld	2	-	N
11718	STS	"11,15"	Robert of Stafford	Brian <of Rauceby>	N	2	geld	2	-	N
11719	STS	"11,16"	Robert of Stafford	Brian <of Rauceby>	N	0.25	geld	1	-	N
11720	STS	"11,17"	Robert of Stafford	Wulfgeat <of Madeley>	N	0.25	geld	0.5	-	N
11721	STS	"11,18"	Robert of Stafford	Aslen <of Rauceby>	N	2	geld	2	-	N
11722	STS	"11,19"	Robert of Stafford	Robert of Stafford	Y	2	geld	2	-	N
11723	STS	"11,20"	Robert of Stafford	Wulfgeat <of Madeley>	N	1	geld	1.5	-	N
11724	STS	"11,21"	Robert of Stafford	Wulfgeat <of Madeley>	N	0.33	geld	0.5	-	N
11725	STS	"11,22"	Robert of Stafford	Robert of Stafford	Y	0.33	geld	0.5	-	N
11726	STS	"11,23"	Robert of Stafford	Algot <of Aston>	N	1	geld	0.5	-	N
11727	STS	"11,24"	Robert of Stafford	Helgot <of Holdgate>	N	0.5	geld	2	-	N
11728	STS	"11,25"	Robert of Stafford	Godric	N	0.5	geld	1	-	N
11729	STS	"11,26"	Robert of Stafford	Helio <of Oakley>	N	0.5	geld	0.3	-	N
11730	STS	"11,27"	Robert of Stafford	Vitalis <of Hilderstone>	N	0.2	geld	0.5	-	N
11731	STS	"11,28"	Robert of Stafford	Tanio	N	0.5	geld	2	-	N
11732	STS	"11,29"	Robert of Stafford	Geoffrey <of Colton>	N	1	geld	2.5	-	N
11733	STS	"11,30"	Robert of Stafford	Osbern	N	0.75	geld	1	-	N
11734	STS	"11,31"	Robert of Stafford	Hugh <of Ingestre>	N	0.75	geld	1.5	-	N
11735	STS	"11,32"	Robert of Stafford	Hugh <of Ingestre>	N	3	geld	0.75	-	N
11736	STS	"11,33"	Robert of Stafford	Stenulf <of Sutton>	N	3	geld	1.5	-	N
11737	STS	"11,34"	Robert of Stafford	Arnulf of Hesdin	N	0.25	geld	0.5	-	N
11738	STS	"11,35"	Robert of Stafford	Wulfheah	N	0.25	geld	1.2	-	N
11739	STS	"11,36"	Robert of Stafford	Arnulf (of Hesdin)	N	0.75	geld	1.5	-	N
11740	STS	"11,37"	Robert of Stafford	2 Englishmen	N	1.5	ambiguous		not separately valued	N
11740	STS	"11,37"	Robert of Stafford	Wulfheah	N	0.5	geld	4	-	N
11741	STS	"11,38"	Robert of Stafford	Bagot	N	0.25	geld	1	-	N
11742	STS	"11,39"	Robert of Stafford	Woodman	N	0.12	equal	0.75	equal	N
11742	STS	"11,39"	Robert of Stafford	Alsi (son of Karski)	N	0.12	equal	0.75	equal	N
11743	STS	"11,40"	Robert of Stafford	Edric	N	0.25	geld	0.25	-	N
11744	STS	"11,41"	Robert of Stafford	Walbert <of Orton>	N	0.25	geld	1	-	N
11745	STS	"11,42"	Robert of Stafford	Robert	N	0.25	geld	1	-	N
11746	STS	"11,43"	Robert of Stafford	Helgot <of Holdgate>	N	5	geld	2	-	N
11747	STS	"11,44"	Robert of Stafford	Hugh (son of Constant)	N	3	geld	1.5	-	N
11748	STS	"11,45"	Robert of Stafford	Hugh (son of Constant)	N	5	geld	0.4	-	N
11749	STS	"11,46"	Robert of Stafford	Clodoan	N	2	geld	0.2	-	N
11750	STS	"11,47"	Robert of Stafford	Helio <of Oakley>	N	2	geld	1	-	N
11751	STS	"11,48"	Robert of Stafford	Thorkil (of Warwick)	N	2	geld	0.8	-	N
11752	STS	"11,49"	Robert of Stafford	Robert	N	2	geld	0.75	-	N
11753	STS	"11,50"	Robert of Stafford	Herman	N	0.5	geld	0.75	-	N
11753	STS	"11,50"	Robert of Stafford	1 free man	N	0.25	geld		not separately valued	N
11754	STS	"11,51"	Robert of Stafford	Urfer <of Offley>	N	2	geld	0.8	-	N
11755	STS	"11,52"	Robert of Stafford	Urfer <of Offley>	N	3	geld	1.5	-	N
11756	STS	"11,53"	Robert of Stafford	Gilbert <of Hopton>	N	0.5	geld	0.1	-	Y
11757	STS	"11,54"	Robert of Stafford	Laurence <of Denchworth>	N	3	geld	0.75	-	N
11758	STS	"11,55"	Robert of Stafford	Warin (Malicorne)	N	2	geld	0.5	-	N
11759	STS	"11,56"	Robert of Stafford	Warin (Malicorne)	N	2	geld	1	-	N
11760	STS	"11,57"	Robert of Stafford	1 man-at-arms	N	1	ambiguous		not separately valued	N
11760	STS	"11,57"	Robert of Stafford	Hervey <of Stretton>	N	3	geld	0.8	-	N
11761	STS	"11,58"	Robert of Stafford	Hervey <of Stretton>	N	1	geld	0.4	-	N
11762	STS	"11,59"	Robert of Stafford	Hervey <of Stretton>	N	1	geld	0.1	-	N
11763	STS	"11,60"	Robert of Stafford	Clodoan	N	1	geld	0.15	-	N
11764	STS	"11,61"	Robert of Stafford	Hervey <of Stretton>	N	2	geld	0.25	-	N
11765	STS	"11,62"	Robert of Stafford	Burgred <of Coven>	N	1	geld	0.8	-	N
11766	STS	"11,63"	Robert of Stafford	Burgred <of Coven>	N	1	geld	0.6	-	N
11767	STS	"11,64"	Robert of Stafford	Hervey <of Stretton>	N	3	geld	0.5	-	N
11768	STS	"11,65"	Robert of Stafford	Godric	N	3	geld	1	-	N
11769	STS	"11,66"	Robert of Stafford	Brian <of Rauceby>	N	1.5	equal	0.25	equal	N
11769	STS	"11,66"	Robert of Stafford	Drogo <of Whitley>	N	1.5	equal	0.25	equal	N
11770	STS	"11,67"	Robert of Stafford	Robert	N	2.5	geld	1	-	N
11771	STS	"11,68"	Robert of Stafford	Ansger	N	0.5	equal	0.25	equal	N
11771	STS	"11,68"	Robert of Stafford	Walter	N	0.5	equal	0.25	equal	N
11773	STS	"12,1"	William son of Ansculf	William son of Ansculf	Y	6	geld	10	-	N
11774	STS	"12,2"	William son of Ansculf	William son of Ansculf	Y	5	geld	0	-	Y
11775	STS	"12,3"	William son of Ansculf	William son of Ansculf	Y	1	geld	0	-	Y
