struct_idx	county	phillimore	overlord_66	lord_66	holding	units	value_66	v_66_code	waste_66	idx_overlord_66	idx_lord_66
13463	NTT	"9,57"	-	Thorkil <of Hickling>	0.29	equal	0.83	equal	N		526110
13464	NTT	"9,58"	-	Leofing	0.04	equal		1086 value	X		330750
13464	NTT	"9,58"	-	Thorkil <of Hickling>	0.04	equal		1086 value	X		526110
13464	NTT	"9,58"	-	Leofric	0.04	equal		1086 value	X		334400
13465	NTT	"9,59"	-	Thorkil <of Hickling>	0.64	equal	1.5	equal	N		526110
13465	NTT	"9,59"	-	Godric	0.64	equal	1.5	equal	N		235700
13466	NTT	"9,60"	-	Thorkil <of Hickling>	0.5	equal	2	equal	N		526110
13466	NTT	"9,60"	-	Wulfsi	0.5	equal	2	equal	N		621650
13467	NTT	"9,61"	-	Thorkil <of Hickling>		-		-	N		526110
13467	NTT	"9,61"	-	Wulfsi		-		-	N		621650
13468	NTT	"9,62"	-	Dunning	0.42	equal	1.5	equal	N		153250
13468	NTT	"9,62"	-	Grim	0.42	equal	1.5	equal	N		252650
13469	NTT	"9,63"	-	Dunning	0.06	equal		1086 value	X		153250
13469	NTT	"9,63"	-	Grim	0.06	equal		1086 value	X		252650
13470	NTT	"9,64"	-	Dene <of Marnham>	0.42	equal	1	equal	N		146410
13470	NTT	"9,64"	-	Aelfric	0.42	equal	1	equal	N		6950
13471	NTT	"9,65"	-	Wulfsi	2	geld	4	-	N		621650
13472	NTT	"9,66"	-	Ulfkil (brother of Algar)	0.5	equal	1.2	equal	N		547900
13472	NTT	"9,66"	-	Alwold	0.5	equal	1.2	equal	N		74900
13473	NTT	"9,67"	-	Ulfkil (brother of Algar)	0.06	equal		-	N		547900
13473	NTT	"9,67"	-	Alwold	0.06	equal		-	N		74900
13474	NTT	"9,68"	-	Ulfkil (brother of Algar)	0.03	equal		-	N		547900
13474	NTT	"9,68"	-	Alwold	0.03	equal		-	N		74900
13475	NTT	"9,69"	-	Durand <of Normanton>	0.15	geld	0.1	equal	N		155010
13475	NTT	"9,69"	-	Aslak (brother of Aghmund)	0.15	geld	0.1	equal	N		93710
13475	NTT	"9,69"	-	Iusten <of Normanton>	0.15	geld	0.1	equal	N		309500
13475	NTT	"9,69"	-	Wulfmer	0.15	geld	0.1	equal	N		613550
13475	NTT	"9,69"	-	Alward <of Normanton>	0.15	geld	0.1	equal	N		64960
13476	NTT	"9,70"	-	Osbern	0.13	equal	0.58	equal	N		384900
13476	NTT	"9,70"	-	Alwy	0.13	equal	0.58	equal	N		76450
13476	NTT	"9,70"	-	Stenulf <of Sutton>	0.13	equal	0.58	equal	N		503725
13476	NTT	"9,70"	-	Edric <of Weston>	0.13	equal	0.58	equal	N		167370
13476	NTT	"9,70"	-	Grim	0.13	equal	0.58	equal	N		252650
13476	NTT	"9,70"	-	Almer	0.13	equal	0.58	equal	N		44900
13477	NTT	"9,71"	-	Almer	0.01	equal		-	N		44900
13477	NTT	"9,71"	-	Grim	0.01	equal		-	N		252650
13477	NTT	"9,71"	-	Edric <of Weston>	0.01	equal		-	N		167370
13477	NTT	"9,71"	-	Osbern	0.01	equal		-	N		384900
13477	NTT	"9,71"	-	Alwy	0.01	equal		-	N		76450
13477	NTT	"9,71"	-	Stenulf <of Sutton>	0.01	equal		-	N		503725
13478	NTT	"9,72"	-	Dunstan <of Etwall>	1.22	geld	1.6	-	N		153550
13479	NTT	"9,73"	-	Wulfgeat	0.5	geld	0.25	-	N		610650
13480	NTT	"9,74"	-	(Earl) Morcar	3.37	geld	15	-	N		364310
13481	NTT	"9,75"	-	(Earl) Morcar	1.5	geld		-	N		364310
13482	NTT	"9,76"	-	Othenkar (son of Alnoth)	0.5	equal	1	equal	N		396900
13482	NTT	"9,76"	-	Thorsten	0.5	equal	1	equal	N		529310
13483	NTT	"9,77"	-	Alsi (son of Karski)	1.25	geld	1.5	-	N		58610
13484	NTT	"9,78"	-	Alsi (son of Karski)	0.37	geld	0.2	-	N		58610
13485	NTT	"9,79"	-	Alnoth	0.43	equal	1	equal	N		49700
13485	NTT	"9,79"	-	Leofwin	0.43	equal	1	equal	N		341450
13486	NTT	"9,80"	-	Thorth	1.5	geld	6	-	N		530000
13487	NTT	"9,81"	-	Thorth	1.33	geld		-	N		530000
13488	NTT	"9,82"	-	Godric	0.75	equal	1.5	equal	N		235700
13488	NTT	"9,82"	-	Wulfheah <of Plumtree>	0.75	equal	1.5	equal	N		612560
13489	NTT	"9,83"	-	Godric	0.66	equal		-	N		235700
13489	NTT	"9,83"	-	Wulfheah <of Plumtree>	0.66	equal		-	N		612560
13490	NTT	"9,84"	-	Wulfheah <of Plumtree>	0.75	geld	2	-	N		612560
13491	NTT	"9,85"	-	Wulfheah <of Plumtree>	0.28	equal		-	N		612560
13491	NTT	"9,85"	-	Godric	0.28	equal		-	N		235700
13492	NTT	"9,86"	-	Wulfheah <of Plumtree>	0.03	equal		-	N		612560
13492	NTT	"9,86"	-	Godric	0.03	equal		-	N		235700
13493	NTT	"9,87"	-	Wulfheah <of Plumtree>	0.12	equal		-	N		612560
13493	NTT	"9,87"	-	Godric	0.12	equal		-	N		235700
13494	NTT	"9,88"	-	Frani	0.27	equal	0.5	equal	N		201550
13494	NTT	"9,88"	-	Richard	0.27	equal	0.5	equal	N		435450
13494	NTT	"9,88"	-	Harold <of Keyworth>	0.27	equal	0.5	equal	N		270690
13495	NTT	"9,89"	-	Godric	0.29	geld	2	-	N		235700
13496	NTT	"9,90"	-	Estan <of Wysall>	1	equal	0.75	equal	N		192800
13496	NTT	"9,90"	-	Gladwin <of Wysall>	1	equal	0.75	equal	N		225900
13496	NTT	"9,90"	-	Alsi (son of Karski)	1	equal	0.75	equal	N		58610
13497	NTT	"9,91"	-	Estan <of Wysall>	0.29	equal	0.03	equal	X		192800
13497	NTT	"9,91"	-	Alsi (son of Karski)	0.29	equal	0.03	equal	X		58610
13497	NTT	"9,91"	-	Gladwin <of Wysall>	0.29	equal	0.03	equal	X		225900
13498	NTT	"9,92"	-	Othenkar (son of Alnoth)	0.75	geld	1	-	N		396900
13499	NTT	"9,93"	-	-	0.03	geld		1086 value	X		
13500	NTT	"9,94"	-	Godric (son of Fredegis)	0.81	equal	1	equal	N		238810
13500	NTT	"9,94"	-	Algar (Cida)	0.81	equal	1	equal	N		40910
13501	NTT	"9,95"	-	Alsi (son of Karski)	2	geld	2	-	N		58610
13502	NTT	"9,96"	-	Frani	0.48	equal	0.37	equal	N		201550
13502	NTT	"9,96"	-	Othenkar (son of Alnoth)	0.48	equal	0.37	equal	N		396900
13503	NTT	"9,97"	-	(Earl) Tosti	3.68	geld	10	-	N		535940
13504	NTT	"9,98"	-	Helghi <of Owthorpe>	0.35	equal	0.5	equal	N		273450
13504	NTT	"9,98"	-	Hoga	0.35	equal	0.5	equal	N		284150
13505	NTT	"9,99"	-	Helghi <of Owthorpe>	0.18	equal		-	N		273450
13505	NTT	"9,99"	-	Hoga	0.18	equal		-	N		284150
13506	NTT	"9,100"	-	Othenkar (son of Alnoth)	4	geld	3	-	N		396900
13507	NTT	"9,101"	-	Iusten <of Normanton>	0.25	equal	0.13	equal	N		309500
13507	NTT	"9,101"	-	Thorsten	0.25	equal	0.13	equal	N		529310
13507	NTT	"9,101"	-	Rosskell <of Bridgford>	0.25	equal	0.13	equal	N		473610
13508	NTT	"9,102"	-	Wulfgeat	0.66	geld	0.5	-	N		610650
13509	NTT	"9,103"	-	Wulfgeat	0.75	equal	0.62	equal	N		610650
13509	NTT	"9,103"	-	Ospak <of Sibthorpe>	0.75	equal	0.62	equal	N		394100
13510	NTT	"9,104"	-	Wulfgeat	3	geld	3	-	N		610650
13511	NTT	"9,105"	-	Godric (son of Fredegis)	1.5	geld	1	-	N		238810
13512	NTT	"9,106"	-	Othenkar (son of Alnoth)	0.62	geld	0.25	-	N		396900
13513	NTT	"9,107"	-	Wulfgeat	0.75	geld	1.5	-	N		610650
13514	NTT	"9,108"	-	Othenkar (son of Alnoth)	0.75	geld	1	-	N		396900
13515	NTT	"9,109"	-	Wulfgeat	0.18	geld		-	N		610650
13516	NTT	"9,110"	-	(Earl) Morcar	0.87	geld	4	-	N		364310
13517	NTT	"9,111"	-	Helghi <of Owthorpe>	0.5	geld	1.5	-	N		273450
13518	NTT	"9,112"	-	Wulfheah <of Plumtree>	0.05	geld	0.08	equal	N		612560
13518	NTT	"9,112"	-	Leofric	0.05	geld	0.08	equal	N		334400
13518	NTT	"9,112"	-	Grim	0.05	geld	0.08	equal	N		252650
13519	NTT	"9,113"	-	Spearhafoc <of Burton>	0.33	geld	0.53	-	N		499880
13520	NTT	"9,114"	-	Spearhafoc <of Burton>	0.28	geld	0.66	equal	N		499880
13520	NTT	"9,114"	-	Arnketil	0.28	geld	0.66	equal	N		87850
13521	NTT	"9,115"	-	"thanes, five"	1.12	geld	8	-	N		676750
13522	NTT	"9,116"	-	Spearhafoc <of Burton>	0.75	geld	1	-	N		499880
13523	NTT	"9,117"	-	Spearhafoc <of Burton>	0.34	geld		-	N		499880
13524	NTT	"9,118"	-	Thorfridh <of Bole>	1.62	geld	2	-	N		521060
13525	NTT	"9,119"	-	Osbern	0.37	geld	0.5	-	N		384900
13526	NTT	"9,120"	-	Estan <of Wysall>	1.31	geld	1	-	N		192800
13527	NTT	"9,121"	-	"thanes, five"	1.68	geld	1	-	N		676750
13528	NTT	"9,122"	-	"thanes, seven"	3	geld	10	-	N		678400
13529	NTT	"9,123"	-	"thanes, seven"	0.93	geld		-	N		678400
13530	NTT	"9,124"	-	"thanes, seven"	0.46	geld		-	N		678400
13531	NTT	"9,125"	-	Wulfmer	0.18	geld	2	-	N		613550
13532	NTT	"9,126"	-	Grimkel <of Bilby>	0.25	geld	0.2	-	N		254410
13533	NTT	"9,127"	-	Regnvald	0.25	geld	0.3	-	N		431500
13534	NTT	"9,128"	-	Ulfkil (brother of Algar)	0.06	geld	0.06	-	N		547900
13535	NTT	"9,129"	-	Godric	0.8	geld	2.5	-	N		235700
13536	NTT	"9,130"	-	Godric	0.45	geld		1086 value	N		235700
13537	NTT	"9,131"	-	"thanes, seven"	2.4	geld	2.7	-	N		678400
13538	NTT	"9,132"	-	-	0.12	geld		-	N		
13540	NTT	"10,1"	-	Godric	0.87	geld	1	-	N		235700
13541	NTT	"10,2"	-	Thorbiorn <of Sibthorpe>	0.25	equal	1	equal	N		520410
13541	NTT	"10,2"	-	Leofwin	0.25	equal	1	equal	N		341450
13542	NTT	"10,3"	-	Wulfsi the noble	2.33	geld	4	-	N		622460
13543	NTT	"10,4"	-	Staplewin <of Mapperley>	0.46	geld	0.26	-	N		502450
13544	NTT	"10,5"	-	Countess Gytha (of Hereford)	2.5	geld	16	-	N		262210
13545	NTT	"10,6"	-	Ulfkil (brother of Algar)	0.12	geld		-	N		547900
13546	NTT	"10,7"	-	Countess Gytha (of Hereford)	0.29	geld		-	N		262210
13547	NTT	"10,8"	-	Countess Gytha (of Hereford)	3	geld		-	N		262210
13548	NTT	"10,9"	-	Countess Gytha (of Hereford)	1.5	geld		-	N		262210
13549	NTT	"10,10"	-	Countess Gytha (of Hereford)	0.82	geld		-	N		262210
13550	NTT	"10,11"	-	Countess Gytha (of Hereford)	0.12	geld		-	N		262210
13551	NTT	"10,12"	-	-	0.75	geld		-	X		
13552	NTT	"10,13"	-	Countess Gytha (of Hereford)	0.66	geld		-	N		262210
13553	NTT	"10,14"	-	Countess Gytha (of Hereford)	0.75	geld		-	N		262210
13554	NTT	"10,15"	-	Aelfric	3	geld	4	-	N		6950
13555	NTT	"10,16"	-	Staplewin <of Mapperley>	0.68	equal	0.75	equal	N		502450
13555	NTT	"10,16"	-	Wulfsi the noble	0.68	equal	0.75	equal	N		622460
13555	NTT	"10,16"	-	Gladwin <of Wysall>	0.68	equal	0.75	equal	N		225900
13555	NTT	"10,16"	-	Godwin	0.68	equal	0.75	equal	N		242300
13556	NTT	"10,17"	-	Bovi <of Arlescote>	1.5	geld	1	-	N		117150
13557	NTT	"10,18"	-	(Earl) Morcar	1.5	geld	3	-	N		364310
13558	NTT	"10,19"	-	(Earl) Morcar	2	geld		-	N		364310
13559	NTT	"10,20"	-	"brothers, three"	1.5	geld	1.33	-	N		636850
13560	NTT	"10,21"	-	"brothers, three"	0.62	geld		-	N		636850
13561	NTT	"10,22"	-	Alwin	1.25	geld	1	-	N		67200
13562	NTT	"10,23"	-	Skuli <of Basford>	0.12	geld		-	N		498260
13563	NTT	"10,24"	-	Wulfnoth <of Radford>	0.5	geld	0.5	-	N		616260
13564	NTT	"10,25"	-	Healfdene <of Cromwell>	3	geld	3	-	N		272670
13565	NTT	"10,26"	-	Healfdene <of Cromwell>	0.37	geld		-	N		272670
13566	NTT	"10,27"	-	Godric	0.75	geld	0.5	-	N		235700
13567	NTT	"10,28"	-	Brun <of Brinsley>	0.37	geld	0.15	-	N		128410
13568	NTT	"10,29"	-	Wulfsi	0.5	geld	0.8	-	N		621650
13569	NTT	"10,30"	-	Wulfsi	0.5	geld		1086 value	X		621650
13570	NTT	"10,31"	-	Brun <of Brinsley>	0.5	geld	0.33	-	N		128410
13571	NTT	"10,32"	-	Ulfkil (brother of Algar)	0.5	geld	0.25	-	N		547900
13572	NTT	"10,33"	-	Grimkel <of Watnall>	0.87	geld	0.25	-	N		254440
13573	NTT	"10,34"	-	Alwin	1	equal	0.5	equal	N		67200
13573	NTT	"10,34"	-	Alfheah <of Normanton>	1	equal	0.5	equal	N		32530
13573	NTT	"10,34"	-	Ulfkil (brother of Algar)	1	equal	0.5	equal	N		547900
13574	NTT	"10,35"	-	Wulfsi the noble	1.5	geld	5	-	N		622460
13575	NTT	"10,36"	-	Wulfsi the noble	0.75	geld		-	N		622460
13576	NTT	"10,37"	-	Wulfsi the noble	0.75	geld		1086 value	X		622460
13577	NTT	"10,38"	-	Wulfsi the noble	1.5	geld		1086 value	X		622460
13578	NTT	"10,39"	-	Aelric <of Greasley>	0.43	equal	0.75	equal	N		16710
13578	NTT	"10,39"	-	Wulfsi (the noble)	0.43	equal	0.75	equal	N		622465
13579	NTT	"10,40"	-	Healfdene <of Cromwell>	0.56	geld	0.5	-	N		272670
13580	NTT	"10,41"	-	Healfdene <of Cromwell>	0.04	geld		-	N		272670
13581	NTT	"10,42"	-	Healfdene <of Cromwell>	0.25	geld		-	X		272670
13582	NTT	"10,43"	-	Grimkel <of Watnall>	1	geld		-	N		254440
13583	NTT	"10,44"	-	Siward	0.25	geld		-	N		494350
13584	NTT	"10,45"	-	Grim	0.25	geld		-	N		252650
13585	NTT	"10,46"	Godric	Almer	0.25	geld	2	-	N	235700	44900
13586	NTT	"10,47"	-	Grimkel <of Watnall>	0.5	geld	0.25	equal	N		254440
13586	NTT	"10,47"	-	Azur	0.5	geld	0.25	equal	N		98250
13587	NTT	"10,48"	-	Alwin	0.5	geld		1086 value	X		67200
13588	NTT	"10,49"	-	"brothers, two"	0.5	geld	0.4	-	N		637650
13589	NTT	"10,50"	-	Godric	0.81	geld		-	N		235700
13590	NTT	"10,51"	-	Alfheah <of Normanton>	1.18	equal	1	equal	N		32530
13590	NTT	"10,51"	-	Algot <of Basford>	1.18	equal	1	equal	N		43400
13591	NTT	"10,52"	-	Skuli <of Basford>	0.12	geld		-	N		498260
13592	NTT	"10,53"	-	Fredegis (father of Godric)	0.25	geld	0.5	-	N		202850
13593	NTT	"10,54"	-	Fredegis (father of Godric)	0.75	geld	0.5	-	N		202850
13594	NTT	"10,55"	-	Fredegis (father of Godric)	1.5	geld	3	-	N		202850
13595	NTT	"10,56"	-	Godwin the priest	0.75	geld	0.5	-	N		247950
13596	NTT	"10,57"	-	Wulfric	0.59	geld	1	-	N		617650
13597	NTT	"10,58"	-	Wulfric	0.21	geld	0.5	-	N		617650
13598	NTT	"10,59"	-	Godric	2.56	geld	5	-	N		235700
13599	NTT	"10,60"	-	Godric	0.43	geld		-	N		235700
13600	NTT	"10,61"	-	Azur	0.3	equal	0.25	equal	N		98250
13600	NTT	"10,61"	-	Godric	0.3	equal	0.25	equal	N		235700
13601	NTT	"10,62"	-	Grimkel <of Watnall>	0.62	geld		1086 value	X		254440
13602	NTT	"10,63"	-	Azur	0.25	geld		1086 value	X		98250
13603	NTT	"10,64"	-	Alwin	0.5	equal	0.25	equal	N		67200
13603	NTT	"10,64"	-	Wulfgeat <of Radcliffe>	0.5	equal	0.25	equal	N		611440
13604	NTT	"10,65"	-	Wulfric	0.12	equal	0.13	equal	N		617650
13604	NTT	"10,65"	-	Gladwin <of Wysall>	0.12	equal	0.13	equal	N		225900
13604	NTT	"10,65"	-	Wulfmer	0.12	equal	0.13	equal	N		613550
13605	NTT	"10,66"	-	Godric	2	geld	0.6	-	N		235700
13607	NTT	"11,1"	-	Wulfric	0.25	geld	1	-	N		617650
13608	NTT	"11,2"	-	Thori (son of Roald)	1.25	geld	4	-	N		524380
13609	NTT	"11,3"	-	Thori (son of Roald)	0.75	geld		-	N		524380
13610	NTT	"11,4"	-	Thori (son of Roald)	0.56	equal	2.5	equal	N		524380
13610	NTT	"11,4"	-	Swein (the noble)	0.56	equal	2.5	equal	N		512260
13611	NTT	"11,5"	-	Swein (the noble)	0.09	equal		-	N		512260
13611	NTT	"11,5"	-	Thori (son of Roald)	0.09	equal		-	N		524380
13612	NTT	"11,6"	-	Thori (son of Roald)	0.75	geld	3	-	N		524380
13613	NTT	"11,7"	-	Thori (son of Roald)	0.25	geld		-	N		524380
13614	NTT	"11,8"	-	Thori (son of Roald)	0.37	geld	1	-	N		524380
13615	NTT	"11,9"	-	Thori (son of Roald)	0.56	geld	1	-	N		524380
13616	NTT	"11,10"	-	Swein the noble	4.18	geld	4	-	N		512250
13617	NTT	"11,11"	-	Thori (son of Roald)	0.5	geld	0.8	-	N		524380
13618	NTT	"11,12"	-	Swein (the noble)	3.37	geld	3	-	N		512260
13619	NTT	"11,13"	-	Swein (the noble)	0.25	geld		-	X		512260
13620	NTT	"11,14"	-	Swein (the noble)	2.25	geld	4	-	N		512260
13621	NTT	"11,15"	-	"(York, St Peter), archbishop of"	0.5	geld		-	N		634400
13622	NTT	"11,16"	-	"(York, St Peter), archbishop of"	0.5	geld		-	N		634400
13623	NTT	"11,17"	-	"(York, St Peter), archbishop of"	0.25	geld	0.25	-	N		634400
13624	NTT	"11,18"	-	Thori (son of Roald)	1.4	geld	2	-	N		524380
13625	NTT	"11,19"	-	Thori (son of Roald)	1.16	geld		-	N		524380
13626	NTT	"11,20"	-	Thori (son of Roald)	2.25	geld	3	-	N		524380
13627	NTT	"11,21"	-	Thori (son of Roald)	0.75	geld		-	N		524380
13628	NTT	"11,22"	-	Thori (son of Roald)	1	geld	1.5	-	N		524380
13629	NTT	"11,23"	-	Thori (son of Roald)	0.12	geld		-	N		524380
13630	NTT	"11,24"	-	Thori (son of Roald)	0.32	geld	0.5	-	N		524380
13631	NTT	"11,25"	-	Thori (son of Roald)	0.75	geld	1	-	N		524380
13632	NTT	"11,26"	-	Hemming <of Branston>	1.5	geld	12	-	N		274140
13633	NTT	"11,27"	-	Hemming <of Branston>	0.5	geld		-	N		274140
13634	NTT	"11,28"	-	Hemming <of Branston>	0.56	geld		-	N		274140
13635	NTT	"11,29"	-	Hemming <of Branston>	0.81	geld		-	N		274140
13636	NTT	"11,30"	-	Hemming <of Branston>	2	geld		-	N		274140
13637	NTT	"11,31"	-	Hemming <of Branston>	0.87	geld		-	N		274140
13638	NTT	"11,32"	-	Hemming <of Branston>	0.5	geld		-	N		274140
13639	NTT	"11,33"	-	Swein (the noble)	1.5	geld	2	-	N		512260
13641	NTT	"12,1"	-	Toki (son of Auti)	2	geld	9	-	N		533100
13642	NTT	"12,2"	-	Toki (son of Auti)	0.25	geld		-	N		533100
13643	NTT	"12,3"	-	Toki (son of Auti)	0	geld		-	N		533100
13644	NTT	"12,4"	-	Toki (son of Auti)	0.25	geld		-	N		533100
13645	NTT	"12,5"	-	Toki (son of Auti)	0.06	geld		1086 value	X		533100
13646	NTT	"12,6"	-	Toki (son of Auti)	0.25	geld		1086 value	X		533100
13647	NTT	"12,7"	-	Toki (son of Auti)	0.12	geld		1086 value	X		533100
13648	NTT	"12,8"	-	Toki (son of Auti)	0.75	geld		-	N		533100
13649	NTT	"12,9"	-	Toki (son of Auti)	0.25	geld		-	N		533100
13650	NTT	"12,10"	-	Toki (son of Auti)	1	geld		-	N		533100
13651	NTT	"12,11"	-	Wulfric	0.37	geld	2	-	N		617650
13652	NTT	"12,12"	-	Toki (son of Auti)	2.5	geld	5	-	N		533100
13653	NTT	"12,13"	-	Toki (son of Auti)	0.5	geld		1086 value	X		533100
13654	NTT	"12,14"	-	Toki (son of Auti)	0.12	geld		1086 value	X		533100
13655	NTT	"12,15"	-	Toki (son of Auti)	0.18	geld		1086 value	X		533100
13656	NTT	"12,16"	-	Toki (son of Auti)	3.33	geld	5.5	-	N		533100
13657	NTT	"12,17"	-	Toki (son of Auti)	0.93	geld		-	N		533100
13658	NTT	"12,18"	-	Swein	1.03	geld	0.66	-	N		510200
13659	NTT	"12,19"	-	Toki (son of Auti)	4	geld	8	-	N		533100
13660	NTT	"12,20"	-	Toki (son of Auti)	1.12	geld		-	N		533100
13661	NTT	"12,21"	-	Toki (son of Auti)	1	geld		1086 value	X		533100
13662	NTT	"12,22"	"(York, St Peter), archbishop of"	"Southwell (St Mary), canons of"	0.06	geld		1086 value	X	634400	499850
13663	NTT	"12,23"	-	"(York, St Peter), archbishop of"	0.25	geld	0.4	-	N		634400
13665	NTT	"13,1"	-	Leofric (brother of Leofnoth)	1.62	geld	6	-	N		335450
13666	NTT	"13,2"	-	Wulfric	0.25	geld	1	-	N		617650
13667	NTT	"13,3"	-	Leofric (brother of Leofnoth)	0.25	geld		-	X		335450
13668	NTT	"13,4"	-	Wulfric	3.37	geld		-	N		617650
13669	NTT	"13,5"	-	Healfdene <of Cromwell>	0.62	geld		-	X		272670
13670	NTT	"13,6"	-	Leofnoth (brother of Leofric)	2	geld	4	-	N		332900
13671	NTT	"13,7"	-	Frani	0.62	geld	1	-	N		201550
13672	NTT	"13,8"	-	Leofric (brother of Leofnoth)	0.75	geld	3	-	N		335450
13673	NTT	"13,9"	-	Leofnoth (brother of Leofric)	1.25	geld	4	-	N		332900
13674	NTT	"13,10"	-	Leofric (brother of Leofnoth)	0.62	geld	0.4	-	N		335450
13675	NTT	"13,11"	-	Leofnoth (brother of Leofric)	1	geld	2	-	N		332900
13676	NTT	"13,12"	-	Leofnoth (brother of Leofric)	0.75	geld	0.8	-	N		332900
13677	NTT	"13,13"	-	"(York, St Peter), archbishop of"	1.37	geld	1.4	-	N		634400
13678	NTT	"13,14"	-	Leofnoth (brother of Leofric)	0.12	geld		1086 value	X		332900
13680	NTT	"14,1"	-	Thorth	0.56	geld		-	N		530000
13681	NTT	"14,2"	-	Thorfridh	0.2	equal		-	N		520800
13681	NTT	"14,2"	-	Regnvald	0.2	equal		-	N		431500
13681	NTT	"14,2"	-	Buggi	0.4	geld		-	N		131000
13682	NTT	"14,3"	-	-	0.62	geld	5	-	N		
13683	NTT	"14,4"	-	-	0.12	geld		-	N		
13684	NTT	"14,5"	-	Wulfric	1.75	equal	2.5	equal	N		617650
13684	NTT	"14,5"	-	Alsi (Illing)	1.75	equal	2.5	equal	N		57710
13685	NTT	"14,6"	-	-	0.66	equal		-	N		
13686	NTT	"14,7"	-	Wulfric	0.81	geld		-	N		617650
13687	NTT	"14,8"	-	Wulfric	0.68	geld	4	-	N		617650
13689	NTT	"15,1"	-	Osmund (Benz)	0.75	geld	3	-	N		392840
13690	NTT	"15,2"	-	Osmund (Benz)	0.37	geld		-	N		392840
13691	NTT	"15,3"	-	Osmund (Benz)	0.29	geld	2	-	N		392840
13692	NTT	"15,4"	-	Ulfkil (brother of Algar)	1.5	geld	1.5	-	N		547900
13693	NTT	"15,5"	-	Saeric's brothers	0.87	equal	1	equal	N		476700
13693	NTT	"15,5"	-	Saeric	0.87	equal	1	equal	N		476100
13694	NTT	"15,6"	-	Ulfkil (brother of Algar)	0.75	geld	0.5	-	N		547900
13695	NTT	"15,7"	-	Ulfkil (brother of Algar)	0.62	geld	0.5	-	N		547900
13696	NTT	"15,8"	-	Oghe	2	geld	2	-	N		378950
13697	NTT	"15,9"	-	Thorkil <of Hickling>	1	geld	0.5	-	N		526110
13698	NTT	"15,10"	-	Thorkil <of Hickling>	0.75	geld		-	X		526110
13700	NTT	"16,1"	-	Gamal	0.5	equal	2	equal	N		208350
13700	NTT	"16,1"	-	Swein	0.5	equal	2	equal	N		510200
13701	NTT	"16,2"	-	Ketilbiorn <of Nettleton>	0.12	geld	1.03	-	N		319850
13702	NTT	"16,3"	-	Wulfric	0.37	geld	1	-	N		617650
13703	NTT	"16,4"	-	Stiupi	0.75	geld	1.5	-	N		505650
13704	NTT	"16,5"	-	Godric	0.44	equal	1.25	equal	N		235700
13704	NTT	"16,5"	-	Ernwin (the priest)	0.44	equal	1.25	equal	N		186550
13705	NTT	"16,6"	-	Wulfric	2.75	geld	8	-	N		617650
13706	NTT	"16,7"	-	Wulfric	3	geld	4	-	N		617650
13707	NTT	"16,8"	-	Fredegis (father of Godric)	1.68	geld	0.5	-	N		202850
13708	NTT	"16,9"	-	Baldric <of Haughton>	1.5	geld	3	-	N		100490
13709	NTT	"16,10"	-	Baldric <of Haughton>	0.06	geld		1086 value	X		100490
13710	NTT	"16,11"	-	Swein	0.29	geld	0.5	-	N		510200
13711	NTT	"16,12"	-	Ernwin (the priest)	0.62	geld	1	-	N		186550
13713	NTT	"17,1"	-	Ulf (Fenman)	0.37	geld	1	-	N		545850
13714	NTT	"17,2"	-	Regnvald	0.25	geld	1	-	N		431500
13715	NTT	"17,3"	-	Wada <of Ollerton>	0.68	geld	2	-	N		552270
13716	NTT	"17,4"	-	Ulf (Fenman)	1.5	geld	6	-	N		545850
13717	NTT	"17,5"	-	Ulf (Fenman)	2	geld		-	N		545850
13718	NTT	"17,6"	-	Ulf (Fenman)	1	geld		1086 value	X		545850
13719	NTT	"17,7"	-	Ingulf	0.75	geld	1	-	N		307650
13720	NTT	"17,8"	-	Egbrand	0.75	geld	1	-	N		179760
13721	NTT	"17,9"	-	Ulf (Fenman)	1.5	geld	8	-	N		545850
13722	NTT	"17,10"	-	Ulf (Fenman)	0.18	geld		-	N		545850
13723	NTT	"17,11"	-	Ulf (Fenman)	1.75	geld		-	N		545850
13724	NTT	"17,12"	-	Ulf (Fenman)	2.5	geld	6	-	N		545850
13725	NTT	"17,13"	"(York, St Peter), archbishop of"	Ulf (Fenman)	0.56	geld	2	-	N	634400	545850
13726	NTT	"17,14"	"(York, St Peter), archbishop of"	Ulf (Fenman)	0.43	geld	0.8	-	N	634400	545850
13727	NTT	"17,15"	-	Ulf (Fenman)	0.5	geld	1	-	N		545850
13728	NTT	"17,16"	-	Ulf (Fenman)	2.5	geld	20	-	N		545850
13729	NTT	"17,17"	-	Ulf (Fenman)	1.62	geld		-	N		545850
13730	NTT	"17,18"	-	Ulf (Fenman)	0.5	geld		-	N		545850
13732	NTT	"18,1"	-	Swein	3	geld	6	-	N		510200
13733	NTT	"18,2"	-	Swein	0.25	geld		-	N		510200
13734	NTT	"18,3"	-	Swein	0.75	geld	2	-	N		510200
13735	NTT	"18,4"	-	Aelfric	0.25	geld	0.8	-	N		6950
13736	NTT	"18,5"	-	"thanes, five"	0.25	geld		not separately valued	N		676750
13736	NTT	"18,5"	-	Swein	1.25	geld	5	-	N		510200
13737	NTT	"18,6"	-	Estan <of Wysall>	0.5	geld	1	-	N		192800
13738	NTT	"18,7"	-	Swein	1.12	geld	3	-	N		510200
13740	NTT	"19,1"	-	Leofric (the noble son of Leofwin)	2.4	geld	4	-	N		337050
