page,note,category,line,hundred,text,eo_text,pt_text,new_text,forename,surname,type,title,value,new_pt_text,pt_forename,pt_surname,pt_type,pt_title,pt_value,new_eo_text,eo_forename,eo_surname,eo_type,eo_title,eo_value,gemini_forename,gemini_surname,year,person,forename_id,person_id,recipient_match,surname_match,surname_id
51,2,center_column,1,Axminster,William Drake W 1,WIlliam Drake W 1,William Drake,William Drake 1,William,Drake,W,,1.0,William Drake,William,Drake,G,,,WIlliam Drake 1,,,W,,1.0,William,Drake,1524,William Drake,3,3_1293,0,1,1293
51,2,center_column,35,Axminster,Thomas Rossell G 4,Thomas Rosse11 G   4,Thomas RossellG,Thomas Rossell 4,Thomas,Rossell,G,,4.0,Thomas RossellG,Thomas,Rossell,G,,,Thomas Rosse11   4,Thomas,Rosse,G,,4.0,Thomas,Rossell,1524,Thomas Rossell,0,0_3353,0,1,3353
51,2,center_column,37,Axminster,William Smyth W 1,WIlliam Smyth w 1,William Smyth,William Smyth 1,William,Smyth,W,,1.0,William Smyth,William,Smyth,G,,,WIlliam Smyth 1,,,w,,1.0,William,Smyth,1524,William Smyth,3,3_3598,0,1,3598
51,3,right_column,13,Axminster,George Palmer W 1,George Palmer W 1,George Palmer,George Palmer 1,George,Palmer,W,,1.0,George Palmer,George,Palmer,G,,,George Palmer 1,George,Palmer,W,,1.0,George,Palmer,1524,George Palmer,61,61_2928,0,1,2928
51,3,right_column,18,Axminster,John Davy G 2,John Davy 6   2,John Davy,John Davy 2,John,Davy,G,,2.0,John Davy,John,Davy,G,,,John Davy 6   2,John,Davy,G,,2.0,John,Davy,1524,John Davy,1,1_1159,0,1,1159
51,5,center_column,2,Axminster,John Clark W 1,John Clark W 1,John Clark,John Clark 1,John,Clark,W,,1.0,John Clark,John,Clark,G,,,John Clark 1,John,Clark,W,,1.0,John,Clark,1524,John Clark,1,1_834,0,1,834
52,1,left_column,2,Axminster,Joan Clerke wid 2,Joan Clerke wId G   2,Joan Clerke widG,Joan Clerke 2,Joan,Clerke,G, wid ,2.0,Joan Clerke widG,Joan,Clerke,G,,,Joan Clerke wId   2,Joan,Clerke,G,,2.0,Joan,Clerke,1524,Joan Clerke,11,11_834,0,1,834
52,4,left_column,1,Axminster,John Mayne G 7,John Mayne G   7,John Mayne,John Mayne 7,John,Mayne,G,,7.0,John Mayne,John,Mayne,G,,,John Mayne   7,John,Mayne,G,,7.0,John,Mayne,1524,John Mayne,1,1_2671,0,1,2671
53,10,left_column,6,Axminster,John Smyth sen 6,John Smyth sen G   2,John Smyth sen G,John Smyth 6,John,Smyth,G, sen ,6.0,John Smyth G,John,Smyth,G, sen ,,John Smyth   2,John,Smyth,G, sen ,2.0,John,Smyth,1524,John Smyth,1,1_3598,0,1,3598
53,10,left_column,14,Axminster,Roger Harry G 2,Roger Harvy G   2,Roger HarvyG,Roger Harry 2,Roger,Harry,G,,2.0,Roger HarvyG,Roger,Harvy,G,,,Roger Harvy   2,Roger,Harvy,G,,2.0,Roger,Harvy,1524,Roger Harry,16,16_1903,0,1,1903
53,11,center_column,16,Axminster,Robert Smyth G 3,Robert Smyth G   3,Robert Smyth,Robert Smyth 3,Robert,Smyth,G,,3.0,Robert Smyth,Robert,Smyth,G,,,Robert Smyth   3,Robert,Smyth,G,,3.0,Robert,Smyth,1524,Robert Smyth,7,7_3598,0,1,3598
53,6,right_column,9,Axminster,John Parker G 4,John Parker 6   4,John Parker,John Parker 4,John,Parker,G,,4.0,John Parker,John,Parker,G,,,John Parker 6   4,John,Parker,G,,4.0,John,Parker,1524,John Parker,1,1_2936,0,1,2936
54,2,center_column,6,Axminster,John Hedon W 1,John HaIdon W   1,John Haidon,John Hedon 1,John,Hedon,W,,1.0,John Haidon,John,Haidon,G,,,John HaIdon   1,John,Ha,W,,1.0,John,Haidon,1524,John Hedon,1,1_1835,0,1,1835
54,6,right_column,11,Axminster,Robert Bay Wny W 1,Robert Davy W 1,Robert Davy,Robert Bay Wny 1,Robert,Bay,W,,1.0,Robert Davy,Robert,Davy,G,,,Robert Davy 1,Robert,Davy,W,,1.0,Robert,Davy,1524,Robert Bay,7,7_1159,0,1,1159
54,8,center_column,16,Axminster,Richard Baker G 2,RIchard Baker G   2,Richard Baker,Richard Baker 2,Richard,Baker,G,,2.0,Richard Baker,Richard,Baker,G,,,RIchard Baker   2,,,G,,2.0,Richard,Baker,1524,Richard Baker,17,17_185,0,1,185
54,8,center_column,17,Axminster,John Smyth G 5,John Smyth 6   5,John Smyth,John Smyth 5,John,Smyth,G,,5.0,John Smyth,John,Smyth,G,,,John Smyth 6   5,John,Smyth,G,,5.0,John,Smyth,1524,John Smyth,1,1_3598,0,1,3598
55,2,center_column,17,Axminster,John Davy W W 1,John Davy W 1,John Davy,John Davy W 1,John,Davy,W,,1.0,John Davy,John,Davy,G,,,John Davy 1,John,Davy,W,,1.0,John,Davy,1524,John Davy,1,1_1159,0,1,1159
55,5,center_column,10,Axminster,John Smyth G 2,John Smyth G   2,John Smyth,John Smyth 2,John,Smyth,G,,2.0,John Smyth,John,Smyth,G,,,John Smyth   2,John,Smyth,G,,2.0,John,Smyth,1524,John Smyth,1,1_3598,0,1,3598
56,12,right_column,4,Axminster,John Baker jun 2,John Baker Jun G   2,John Baker jun G,John Baker 2,John,Baker,G, jun ,2.0,John Baker G,John,Baker,G, jun ,,John Baker Jun   2,John,Baker,G,,2.0,John,Baker,1524,John Baker,1,1_185,0,1,185
56,5,center_column,4,Axminster,Richard Holmes W 1,RIchard Holmes W   1,Richard Holmes W,Richard Holmes 1,Richard,Holmes,W,,1.0,Richard Holmes W,Richard,Holmes,G,,,RIchard Holmes   1,,,W,,1.0,Richard,Holmes,1524,Richard Holmes,17,17_2066,0,1,2066
57,1,left_column,14,Hemyock,Thomas Baker W 1,Thoma8 Baker W   1,Thomas Baker,Thomas Baker 1,Thomas,Baker,W,,1.0,Thomas Baker,Thomas,Baker,G,,,Thoma8 Baker   1,,,W,,1.0,Thomas,Baker,1524,Thomas Baker,0,0_185,0,1,185
57,2,center_column,1,Hemyock,John Williams W 1,John WILlIams W   1,John Williams,John Williams 1,John,Williams,W,,1.0,John Williams,John,Williams,G,,,John WILlIams   1,,,W,,1.0,John,Williams,1524,John Williams,1,1_4273,0,1,4273
57,2,center_column,8,Hemyock,John Smyth W 1,John Smyth W   1,John Smyth,John Smyth 1,John,Smyth,W,,1.0,John Smyth,John,Smyth,G,,,John Smyth   1,John,Smyth,W,,1.0,John,Smyth,1524,John Smyth,1,1_3598,0,1,3598
57,9,right_column,6,Hemyock,John Hydon W 1,John Hydon W  1,John Hydon,John Hydon 1,John,Hydon,W,,1.0,John Hydon,John,Hydon,G,,,John Hydon  1,John,Hydon,W,,1.0,John,Hydon,1524,John Hydon,1,1_1835,0,1,1835
58,5,center_column,6,Hemyock,William Walter W 1,WIlllam Walter W   1,William WalterW,William Walter 1,William,Walter,W,,1.0,William WalterW,William,Walter,G,,,WIlllam Walter   1,,,W,,1.0,William,Walter,1524,William Walter,3,3_4130,0,1,4130
58,6,right_column,16,Hemyock,John Smyth W 1,John Smyth W   1,John Smyth,John Smyth 1,John,Smyth,W,,1.0,John Smyth,John,Smyth,G,,,John Smyth   1,John,Smyth,W,,1.0,John,Smyth,1524,John Smyth,1,1_3598,0,1,3598
59,10,right_column,1,Hayridge,John Band G 2,John Band G   2,John Band,John Band 2,John,Band,G,,2.0,John Band,John,Band,G,,,John Band   2,John,Band,G,,2.0,John,Band,1524,John Band,1,1_202,0,1,202
59,10,right_column,2,Hayridge,John Baker W 1,John Baker W   1,John Baker,John Baker 1,John,Baker,W,,1.0,John Baker,John,Baker,G,,,John Baker   1,John,Baker,W,,1.0,John,Baker,1524,John Baker,1,1_185,0,1,185
59,1,left_column,5,Hayridge,Richard Baker 6  Thomas Baydyn 6,RIchard Baker G 63 Thomas Bawdyn G   1,Richard Baker Thomas Bawdyn G,Richard Baker 6  Thomas Baydyn 6,Richard,Baker,G,,6.0,Richard Baker Thomas Bawdyn G,Richard,Baker,G,,,RIchard Baker G 63 Thomas Bawdyn   1,,,G,,1.0,Richard,Baker,1524,Richard Baker,17,17_185,0,1,185
59,1,left_column,9,Hayridge,John Clerke W 1,John Clerke W   1,John Clerke,John Clerke 1,John,Clerke,W,,1.0,John Clerke,John,Clerke,G,,,John Clerke   1,John,Clerke,W,,1.0,John,Clerke,1524,John Clerke,1,1_834,0,1,834
59,1,left_column,13,Hayridge,Richard Hydon 6,RIchard Hydon G   2,Richard Hydon,Richard Hydon 6,Richard,Hydon,G,,6.0,Richard Hydon,Richard,Hydon,G,,,RIchard Hydon   2,,,G,,2.0,Richard,Hydon,1524,Richard Hydon,17,17_1835,0,1,1835
59,2,center_column,10,Hayridge,John Baker 6,John Baker G 4,John Baker,John Baker 6,John,Baker,G,,6.0,John Baker,John,Baker,G,,,John Baker 4,John,Baker,G,,4.0,John,Baker,1524,John Baker,1,1_185,0,1,185
59,3,right_column,5,Hayridge,John Wyllyams W 1,John Wyllyams W   1,John WyllyamsW,John Wyllyams 1,John,Wyllyams,W,,1.0,John WyllyamsW,John,Wyllyams,G,,,John Wyllyams   1,John,Wyllyams,W,,1.0,John,Wyllyams,1524,John Wyllyams,1,1_4273,0,1,4273
59,6,center_column,2,Hayridge,John Wyth W 1,John Wryth W   1,John Wryth,John Wyth 1,John,Wyth,W,,1.0,John Wryth,John,Wryth,G,,,John Wryth   1,John,Wryth,W,,1.0,John,Wryth,1524,John Wyth,1,1_4368,0,1,4368
59,7,right_column,1,Hayridge,John Drake W 1,John Drake W  1,John Drake,John Drake 1,John,Drake,W,,1.0,John Drake,John,Drake,G,,,John Drake  1,John,Drake,W,,1.0,John,Drake,1524,John Drake,1,1_1293,0,1,1293
60,3,right_column,3,Hayridge,John Russell 6,John Rus 8el 1 G   5,John RussellG,John Russell 6,John,Russell,G,,6.0,John RussellG,John,Russell,G,,,John Rus 8el 1   5,John,Rus,G,,5.0,John,Russell,1524,John Russell,1,1_3353,0,1,3353
60,3,right_column,4,Hayridge,Henry Russell W 1,Henry Ru8 8e 1 1 W  1,Hgnry Russell,Henry Russell 1,Henry,Russell,W,,1.0,Hgnry Russell,Hgnry,Russell,G,,,Henry Ru8 8e 1 1  1,Henry,Ru,W,,1.0,Hgnry,Russell,1524,Henry Russell,22,22_3353,0,1,3353
60,3,right_column,6,Hayridge,John Baker 2,John Baker G   2,John Baker,John Baker 2,John,Baker,G,,2.0,John Baker,John,Baker,G,,,John Baker   2,John,Baker,G,,2.0,John,Baker,1524,John Baker,1,1_185,0,1,185
60,3,right_column,12,Hayridge,William Baker 2,Williaw Baker G   2,William BakerG,William Baker 2,William,Baker,G,,2.0,William BakerG,William,Baker,G,,,Williaw Baker   2,Williaw,Baker,G,,2.0,William,Baker,1524,William Baker,3,3_185,0,1,185
60,3,right_column,20,Hayridge,Thomas Baker W 1,Thoma8 Bakar w   1,Thomas Bakar,Thomas Baker 1,Thomas,Baker,W,,1.0,Thomas Bakar,Thomas,Bakar,G,,,Thoma8 Bakar   1,,,w,,1.0,Thomas,Bakar,1524,Thomas Baker,0,0_185,0,1,185
61,1,left_column,11,Hayridge,Katherine Smyth G 6,Katherine Smyth 3G   6,Katherine Smyth G,Katherine Smyth 6,Katherine,Smyth,G,,6.0,Katherine Smyth G,Katherine,Smyth,G,,,Katherine Smyth 3G   6,Katherine,Smyth,G,,6.0,Katherine,Smyth,1524,Katherine Smyth,46,46_3598,0,1,3598
61,6,right_column,3,Hayridge,John Baker 6,John Baker G 23,John Baker,John Baker 6,John,Baker,G,,6.0,John Baker,John,Baker,G,,,John Baker 23,John,Baker,G,,23.0,John,Baker,1524,John Baker,1,1_185,0,1,185
61,6,right_column,4,Hayridge,Thomas Baker W 1,Thoma8 Baker W   1,Thomas Baker,Thomas Baker 1,Thomas,Baker,W,,1.0,Thomas Baker,Thomas,Baker,G,,,Thoma8 Baker   1,,,W,,1.0,Thomas,Baker,1524,Thomas Baker,0,0_185,0,1,185
62,2,center_column,5,Hayridge,John Drake 6,John Orake 6   6,John Drake,John Drake 6,John,Drake,G,,6.0,John Drake,John,Drake,G,,,John Orake 6   6,John,Orake,G,,6.0,John,Drake,1524,John Drake,1,1_1293,0,1,1293
62,2,center_column,17,Hayridge,Richard Palmer G 2,Richard Palner 6   2,Richard Palmer G,Richard Palmer 2,Richard,Palmer,G,,2.0,Richard Palmer G,Richard,Palmer,G,,,Richard Palner 6   2,Richard,Palner,G,,2.0,Richard,Palmer,1524,Richard Palmer,17,17_2928,0,1,2928
62,2,center_column,19,Hayridge,Thomas Pullford G 9,Thomas Fulford 6   9,Thomas FulfordG,Thomas Pullford 9,Thomas,Pullford,G,,9.0,Thomas FulfordG,Thomas,Fulford,G,,,Thomas Fulford 6   9,Thomas,Fulford,G,,9.0,Thomas,Fulford,1524,Thomas Pullford,0,0_1565,0,1,1565
62,3,right_column,14,Hayridge,John Baker G 2,John Baker G   2,John Bakear,John Baker 2,John,Baker,G,,2.0,John Bakear,John,Bakear,G,,,John Baker   2,John,Baker,G,,2.0,John,Baker,1524,John Baker,1,1_185,0,1,185
62,4,left_column,1,Hayridge,Thomas Palmer 6 16,Thoma8 Palwer G 16,Thomas PalmerG 16,Thomas Palmer 6 16,Thomas,Palmer,G,,16.0,Thomas PalmerG 16,Thomas,Palmer,G,,16.0,Thoma8 Palwer 16,,,G,,16.0,Thomas,Palmer,1524,Thomas Palmer,0,0_2928,0,1,2928
62,4,left_column,6,Hayridge,Robert Palmer 6,Robert Palner G   6,Robert Palmer,Robert Palmer 6,Robert,Palmer,G,,6.0,Robert Palmer,Robert,Palmer,G,,,Robert Palner   6,Robert,Palner,G,,6.0,Robert,Palmer,1524,Robert Palmer,7,7_2928,0,1,2928
62,5,center_column,28,Hayridge,Simon Palmer G 2,SImon Palwer G   2,Simon Palmer,Simon Palmer 2,Simon,Palmer,G,,2.0,Simon Palmer,Simon,Palmer,G,,,SImon Palwer   2,,,G,,2.0,Simon,Palmer,1524,Simon Palmer,5,5_2928,0,1,2928
63,4,left_column,3,Hayridge,John Mayne 2,John Mayne G   2,John Mayne,John Mayne 2,John,Mayne,G,,2.0,John Mayne,John,Mayne,G,,,John Mayne   2,John,Mayne,G,,2.0,John,Mayne,1524,John Mayne,1,1_2671,0,1,2671
63,5,center_column,14,Hayridge,John Baker 6,John Baker G   1,John Baker,John Baker 6,John,Baker,G,,6.0,John Baker,John,Baker,G,,,John Baker   1,John,Baker,G,,1.0,John,Baker,1524,John Baker,1,1_185,0,1,185
63,5,center_column,25,Hayridge,Richard Baker 6,RIchard Baker G   2,Richard Baker,Richard Baker 6,Richard,Baker,G,,6.0,Richard Baker,Richard,Baker,G,,,RIchard Baker   2,,,G,,2.0,Richard,Baker,1524,Richard Baker,17,17_185,0,1,185
63,6,right_column,9,Hayridge,Elizabeth Baker 2,ElIzabeth Baker G   2,Elizabeth Baker G,Elizabeth Baker 2,Elizabeth,Baker,G,,2.0,Elizabeth Baker G,Elizabeth,Baker,G,,,ElIzabeth Baker   2,,,G,,2.0,Elizabeth,Baker,1524,Elizabeth Baker,4,4_185,0,1,185
63,6,right_column,12,Hayridge,John Baker G 1,John Baker G   1,John Baker,John Baker 1,John,Baker,G,,1.0,John Baker,John,Baker,G,,,John Baker   1,John,Baker,G,,1.0,John,Baker,1524,John Baker,1,1_185,0,1,185
63,6,right_column,24,Hayridge,Humphry Erle 60,Huphry Erle G 10,Humphry ErleG 10,Humphry Erle 60,Humphry,Erle,G,,60.0,Humphry ErleG 10,Humphry,Erle,G,,10.0,Huphry Erle 10,Huphry,Erle,G,,10.0,Humphry,Erle,1524,Humphry Erle,40,40_1386,0,1,1386
63,7,left_column,3,Hayridge,Elyn Bear G 8,Elyn Bakar G   8,Elyn Bakar,Elyn Bear 8,Elyn,Bear,G,,8.0,Elyn Bakar,Elyn,Bakar,G,,,Elyn Bakar   8,Elyn,Bakar,G,,8.0,Elyn,Bakar,1524,Elyn Bear,324,324_185,0,1,185
63,7,left_column,5,Hayridge,Thomas Baker Goll John Baker 6,Thomas Bakar G nil John Bakar 6   1,Thomas Bakar G nil John Bakar,Thomas Baker Goll John Baker 6,Thomas,Baker,G,,6.0,Thomas Bakar G nil John Bakar,Thomas,Bakar,G,,,Thomas Bakar G nil John Bakar 6   1,Thomas,Bakar,G,,1.0,Thomas,Bakar,1524,Thomas Baker,0,0_185,0,1,185
63,7,left_column,7,Hayridge,Margaret Baker Goll Henry Merryn G 16,Margaret Bakar G n1l Henry Weryn G 16,Margaret Bakar G nil Henry WerynG 16,Margaret Baker Goll Henry Merryn 16,Margaret,Baker,G,,16.0,Margaret Bakar G nil Henry WerynG 16,Margaret,Bakar,G,,16.0,Margaret Bakar G n1l Henry Weryn 16,Margaret,Bakar,G,,16.0,Margaret,Bakar,1524,Margaret Baker,56,56_185,0,1,185
64,1,left_column,28,Hayridge,John Ele G 1,John Erle G   1,John Erle,John Ele 1,John,Ele,G,,1.0,John Erle,John,Erle,G,,,John Erle   1,John,Erle,G,,1.0,John,Erle,1524,John Ele,1,1_1386,0,1,1386
64,1,left_column,36,Hayridge,Henry Barnard L 1,Henry Harward L   1,Henry Harward,Henry Barnard 1,Henry,Barnard,L,,1.0,Henry Harward,Henry,Harward,G,,,Henry Harward   1,Henry,Harward,L,,1.0,Henry,Harward,1524,Henry Barnard,22,22_1904,0,1,1904
64,1,left_column,41,Hayridge,Richard Mayne 6,Richard Mayne G   1,Richard MayneG,Richard Mayne 6,Richard,Mayne,G,,6.0,Richard MayneG,Richard,Mayne,G,,,Richard Mayne   1,Richard,Mayne,G,,1.0,Richard,Mayne,1524,Richard Mayne,17,17_2671,0,1,2671
64,2,center_column,10,Hayridge,John Smyth G 12,John Smyth G 12,John SmythG 12,John Smyth 12,John,Smyth,G,,12.0,John SmythG 12,John,Smyth,G,,12.0,John Smyth 12,John,Smyth,G,,12.0,John,Smyth,1524,John Smyth,1,1_3598,0,1,3598
64,2,center_column,45,Hayridge,Thomas Clerk 6,Thomas Clerk G  6,Thomas Clerk,Thomas Clerk 6,Thomas,Clerk,G,,6.0,Thomas Clerk,Thomas,Clerk,G,,,Thomas Clerk  6,Thomas,Clerk,G,,6.0,Thomas,Clerk,1524,Thomas Clerk,0,0_834,0,1,834
64,3,right_column,25,Hayridge,John Baker W 1,John Baker W   1,John Baker,John Baker 1,John,Baker,W,,1.0,John Baker,John,Baker,G,,,John Baker   1,John,Baker,W,,1.0,John,Baker,1524,John Baker,1,1_185,0,1,185
64,3,right_column,43,Hayridge,Thomas Walter W 1,Thomas Walter W   1,Thomas Walter,Thomas Walter 1,Thomas,Walter,W,,1.0,Thomas Walter,Thomas,Walter,G,,,Thomas Walter   1,Thomas,Walter,W,,1.0,Thomas,Walter,1524,Thomas Walter,0,0_4130,0,1,4130
64,3,right_column,48,Hayridge,Robert Baker G 13,Robert Baker G 133,Robert Baker G 13,Robert Baker 13,Robert,Baker,G,,13.0,Robert Baker 13,Robert,Baker,G,,13.0,Robert Baker 133,Robert,Baker,G,,133.0,Robert,Baker,1524,Robert Baker,7,7_185,0,1,185
65,2,center_column,18,Hayridge,William Elyett W 1,William Elyott W  1,William Elyott W,William Elyett 1,William,Elyett,W,,1.0,William Elyott W,William,Elyott,G,,,William Elyott  1,William,Elyott,W,,1.0,William,Elyott,1524,William Elyett,3,3_1363,0,1,1363
65,3,right_column,23,Hayridge,Symtlemarks Stone 3,Saynt Leonard8 Store G 3,Saynt Leonards Store G 3,Symtlemarks Stone 3,Symtlemarks,Stone,G,,3.0,Saynt Leonards Store 3,Saynt,Leonards,G,,3.0,Saynt Leonard8 Store 3,Saynt,Leonard,G,,3.0,Saynt,Leonards,1524,Symtlemarks Stone,510,510_2452,0,1,2452
66,1,left_column,7,Tiverton,John Wyllyams 6,John Wyllyam8 G   2,John WyllyamsG,John Wyllyams 6,John,Wyllyams,G,,6.0,John WyllyamsG,John,Wyllyams,G,,,John Wyllyam8   2,John,Wyllyam,G,,2.0,John,Wyllyams,1524,John Wyllyams,1,1_4273,0,1,4273
66,7,left_column,24,Tiverton,Henry Kool G 2,Henry Knoll G   2,Henry Knoll,Henry Kool 2,Henry,Kool,G,,2.0,Henry Knoll,Henry,Knoll,G,,,Henry Knoll   2,Henry,Knoll,G,,2.0,Henry,Knoll,1524,Henry Kool,22,22_2342,0,1,2342
67,1,left_column,52,Tiverton,Robert Foster W 1,Robert Foster w   1,Robert FosterW,Robert Foster 1,Robert,Foster,W,,1.0,Robert FosterW,Robert,Foster,G,,,Robert Foster   1,Robert,Foster,w,,1.0,Robert,Foster,1524,Robert Foster,7,7_1522,0,1,1522
67,1,left_column,58,Tiverton,William Davy W 1,WIIlfam Davy W   1,William DavyL},William Davy 1,William,Davy,W,,1.0,William DavyL},William,Davy,G,,,WIIlfam Davy   1,,,W,,1.0,William,Davy,1524,William Davy,3,3_1159,0,1,1159
67,2,center_column,60,Tiverton,Richard Wyth 2,RIchard Wryth G   2,Richard WrythG,Richard Wyth 2,Richard,Wyth,G,,2.0,Richard WrythG,Richard,Wryth,G,,,RIchard Wryth   2,,,G,,2.0,Richard,Wryth,1524,Richard Wyth,17,17_4368,0,1,4368
68,2,center_column,9,Hayridge,Stephen Foster G 2,Stephen Foster G   2,Stephen Foster G,Stephen Foster 2,Stephen,Foster,G,,2.0,Stephen Foster G,Stephen,Foster,G,,,Stephen Foster   2,Stephen,Foster,G,,2.0,Stephen,Foster,1524,Stephen Foster,75,75_1522,0,1,1522
68,4,left_column,1,Hayridge,John Davy G 1,John Davy G   1,John Davy,John Davy 1,John,Davy,G,,1.0,John Davy,John,Davy,G,,,John Davy   1,John,Davy,G,,1.0,John,Davy,1524,John Davy,1,1_1159,0,1,1159
68,4,left_column,13,Hayridge,Thomas Palmer G 2,Thoma8 Paluer G   2,Thomas PalmerG,Thomas Palmer 2,Thomas,Palmer,G,,2.0,Thomas PalmerG,Thomas,Palmer,G,,,Thoma8 Paluer   2,,,G,,2.0,Thomas,Palmer,1524,Thomas Palmer,0,0_2928,0,1,2928
68,5,center_column,2,Hayridge,William Davy G 4,William Davy G 4,William DavyG,William Davy 4,William,Davy,G,,4.0,William DavyG,William,Davy,G,,,William Davy 4,William,Davy,G,,4.0,William,Davy,1524,William Davy,3,3_1159,0,1,1159
68,5,center_column,5,Hayridge,John Parker G 2,John Parker G   2,John Parker,John Parker 2,John,Parker,G,,2.0,John Parker,John,Parker,G,,,John Parker   2,John,Parker,G,,2.0,John,Parker,1524,John Parker,1,1_2936,0,1,2936
68,5,center_column,8,Hayridge,John Mayne G 5,John  Mayne G   5,John Mayne,John Mayne 5,John,Mayne,G,,5.0,John Mayne,John,Mayne,G,,,John  Mayne   5,John,Mayne,G,,5.0,John,Mayne,1524,John Mayne,1,1_2671,0,1,2671
68,5,center_column,12,Hayridge,Robert Parker G 2  Richard Hundaller 1,Robert Parkar G 23 Rlchard Hundaller W   1,Robert Parkar Richard Hundaller W 1,Robert Parker G 2  Richard Hundaller 1,Robert,Parker,G,,1.0,Robert Parkar Richard Hundaller 1,Robert,Parkar,W,,1.0,Robert Parkar G 23 Rlchard Hundaller   1,Robert,Parkar,W,,1.0,Robert,Parkar,1524,Robert Parker,7,7_2936,0,1,2936
68,6,right_column,16,Hayridge,Thomas Parker W 1,Thowas Parker W   1,Thomas Parker,Thomas Parker 1,Thomas,Parker,W,,1.0,Thomas Parker,Thomas,Parker,G,,,Thowas Parker   1,Thowas,Parker,W,,1.0,Thomas,Parker,1524,Thomas Parker,0,0_2936,0,1,2936
68,6,right_column,25,Hayridge,Henry Grey Wwell Thomas Chave W 1,Henry Grey W   1 Thoma8 Chave W   1,Henry Grey Thomas Chave,Henry Grey Wwell Thomas Chave 1,Henry,Grey,W,,1.0,Henry Grey Thomas Chave,Henry,Grey,G,,,Henry Grey W   1 Thoma8 Chave   1,Henry,Grey,W,,1.0,Henry,Grey,1524,Henry Grey,22,22_1775,0,1,1775
68,6,right_column,29,Hayridge,Richard Mayne W 1,RIchard Mayne W   1,Richard Mayne W,Richard Mayne 1,Richard,Mayne,W,,1.0,Richard Mayne W,Richard,Mayne,G,,,RIchard Mayne   1,,,W,,1.0,Richard,Mayne,1524,Richard Mayne,17,17_2671,0,1,2671
69,1,left_column,6,Halberton,Edmund Parker L 2,Edmund Parker L   2,Edmund Parker,Edmund Parker 2,Edmund,Parker,L,,2.0,Edmund Parker,Edmund,Parker,G,,,Edmund Parker   2,Edmund,Parker,L,,2.0,Edmund,Parker,1524,Edmund Parker,35,35_2936,0,1,2936
69,1,left_column,14,Halberton,John Palmer W 1,John Palmer W   1,John Palmer,John Palmer 1,John,Palmer,W,,1.0,John Palmer,John,Palmer,G,,,John Palmer   1,John,Palmer,W,,1.0,John,Palmer,1524,John Palmer,1,1_2928,0,1,2928
69,2,center_column,8,Halberton,Thomas Palmer L 1,Thomas Palmer L   1,Thomas Palmer,Thomas Palmer 1,Thomas,Palmer,L,,1.0,Thomas Palmer,Thomas,Palmer,G,,,Thomas Palmer   1,Thomas,Palmer,L,,1.0,Thomas,Palmer,1524,Thomas Palmer,0,0_2928,0,1,2928
69,2,center_column,11,Halberton,Richard Baker W 1  Richard Gamesy G 4,RIchard Bakar W 15 Richard Garnesy G 4,Richard BakarW Richard Garnesy G,Richard Baker W 1  Richard Gamesy 4,Richard,Baker,G,,4.0,Richard BakarW Richard Garnesy G,Richard,Bakar,G,,,RIchard Bakar W 15 Richard Garnesy 4,,,G,,4.0,Richard,Bakar,1524,Richard Baker,17,17_185,0,1,185
69,3,right_column,20,Halberton,Ellys Mayne 6,Elys Mayne G   1,Elys Mayne,Ellys Mayne 6,Ellys,Mayne,G,,6.0,Elys Mayne,Elys,Mayne,G,,,Elys Mayne   1,Elys,Mayne,G,,1.0,Elys,Mayne,1524,Ellys Mayne,311,311_2671,0,1,2671
69,4,left_column,15,Halberton,William Mayne G 3,WIlliam Mayne G   3,William Mayne G,William Mayne 3,William,Mayne,G,,3.0,William Mayne G,William,Mayne,G,,,WIlliam Mayne   3,,,G,,3.0,William,Mayne,1524,William Mayne,3,3_2671,0,1,2671
69,5,center_column,5,Halberton,William Mayne jun 5,Willlam Mayne jun G   5,William Mayne jun G 5,William Mayne 5,William,Mayne,G, jun ,5.0,William Mayne 5,William,Mayne,G, jun ,5.0,Willlam Mayne   5,Willlam,Mayne,G, jun ,5.0,William,Mayne,1524,William Mayne,3,3_2671,0,1,2671
69,6,right_column,19,Halberton,John Mayne W 1,John Mayne W   1,John Mayne,John Mayne 1,John,Mayne,W,,1.0,John Mayne,John,Mayne,G,,,John Mayne   1,John,Mayne,W,,1.0,John,Mayne,1524,John Mayne,1,1_2671,0,1,2671
69,6,right_column,21,Halberton,John Davy W 1,John Davy W   1,John Davy,John Davy 1,John,Davy,W,,1.0,John Davy,John,Davy,G,,,John Davy   1,John,Davy,W,,1.0,John,Davy,1524,John Davy,1,1_1159,0,1,1159
70,3,right_column,7,Halberton,Robert Baker W 1,Robert Bakar W   1,Robert Bakar,Robert Baker 1,Robert,Baker,W,,1.0,Robert Bakar,Robert,Bakar,G,,,Robert Bakar   1,Robert,Bakar,W,,1.0,Robert,Bakar,1524,Robert Baker,7,7_185,0,1,185
70,3,right_column,8,Halberton,Richard Baker 6,RIchard Bakar G   1,Richard Bakar,Richard Baker 6,Richard,Baker,G,,6.0,Richard Bakar,Richard,Bakar,G,,,RIchard Bakar   1,,,G,,1.0,Richard,Bakar,1524,Richard Baker,17,17_185,0,1,185
70,4,left_column,12,Halberton,Robert Myme G 2,Robert Myne G   2,Robert Myne,Robert Myme 2,Robert,Myme,G,,2.0,Robert Myne,Robert,Myne,G,,,Robert Myne   2,Robert,Myne,G,,2.0,Robert,Myne,1524,Robert Myme,7,7_2671,0,1,2671
